player name,age,YTD,singles,doubles
Harri Heliovaara,30,20297.0,7724.0,12573.0
Alex Bolt,23,20293.0,11760.0,8533.0
Cannon Kingsley,23,20274.0,14443.0,5831.0
Yuki Mochizuki,25,20266.0,16143.0,4123.0
Kyrian Jacquet,21,20265.0,14909.0,5356.0
Blaise Bicknell,22,20254.0,19798.0,456.0
Reilly Opelka,18,20242.0,11562.0,8680.0
Sergio Callejon Hernando,21,20239.0,18117.0,2122.0
Valerio Aboian,20,20239.0,17632.0,2607.0
Federico Iannaccone,24,20236.0,18428.0,1808.0
Aslan Karatsev,25,20224.0,18985.0,1239.0
Eliakim Coulibaly,21,20219.0,19269.0,950.0
Petr Michnev,27,20219.0,17656.0,2563.0
Michal Konecny,28,20217.0,16373.0,3844.0
Artem Smirnov,28,20216.0,19342.0,874.0
Thomas Fancutt,27,20214.0,13930.0,6284.0
Adam El Mihdawy,27,20210.0,17914.0,2296.0
Neil Oberleitner,23,20208.0,6772.0,13436.0
Daniil Ostapenkov,22,20202.0,11722.0,8480.0
Sebastien Boltz,22,20198.0,18528.0,1670.0
Adam Moundir,28,20198.0,14913.0,5285.0
Ivan Gakhov,23,20184.0,14852.0,5332.0
Alvaro Lopez San Martin,19,20183.0,18829.0,1354.0
Takuto Niki,29,20182.0,18162.0,2020.0
Quinn Vandecasteele,23,20182.0,17187.0,2995.0
Aziz Dougaz,21,20177.0,16218.0,3959.0
Carlos Lopez Montagud,23,20174.0,19648.0,526.0
Fabiano De Paula,29,20167.0,4766.0,15401.0
Renta Tokuda,21,20155.0,18889.0,1266.0
Tak Khunn Wang,27,20155.0,19357.0,798.0
Lucas Catarina,21,20144.0,18785.0,1359.0
Wilson Leite,32,20130.0,17003.0,3127.0
Max Purcell,18,20124.0,17236.0,2888.0
Petr Nesterov,20,20095.0,13761.0,6334.0
Adam Moundir,24,20094.0,15549.0,4545.0
Alexander Crnokrak,19,20089.0,18665.0,1424.0
Max Alcala Gurri,20,20058.0,17211.0,2847.0
Daniel Merida,19,20056.0,19644.0,412.0
Kenny De Schepper,35,20053.0,19386.0,667.0
Daniel Cox,25,20049.0,19038.0,1011.0
Jea Moon Lee,30,20046.0,15233.0,4813.0
Sebastian Sorger,20,20029.0,19457.0,572.0
Tomislav Brkic,26,20027.0,15675.0,4352.0
Garrett Johns,23,20020.0,15586.0,4434.0
Mohamed Safwat,34,20003.0,18174.0,1829.0
Kai Wehnelt,27,20002.0,10501.0,9501.0
Luciano Emanuel Ambrogi,20,19990.0,16699.0,3291.0
Gianni Mina,24,19987.0,17525.0,2462.0
Alejandro Gomez,24,19986.0,17075.0,2911.0
Federico Zeballos,34,19982.0,6140.0,13842.0
Juan Pablo Paz,29,19977.0,13986.0,5991.0
Federico Iannaccone,26,19973.0,16364.0,3609.0
Leo Vithoontien,26,19966.0,13137.0,6829.0
Tristan Lamasine,32,19965.0,17344.0,2621.0
Filippo Romano,19,19962.0,9378.0,10584.0
Corentin Denolly,26,19959.0,14218.0,5741.0
Yecong He,22,19959.0,14133.0,5826.0
Yusuke Takahashi,26,19944.0,19550.0,394.0
Ti Chen,35,19940.0,9388.0,10552.0
Emil Ruusuvuori,19,19937.0,17836.0,2101.0
Robin Catry,23,19933.0,16804.0,3129.0
Manuel Guinard,23,19919.0,18084.0,1835.0
Tsung-Hao Huang,25,19909.0,13341.0,6568.0
Ignacio Monzon,24,19906.0,13333.0,6573.0
Alexis Gautier,27,19896.0,19536.0,360.0
David Poljak,23,19882.0,15606.0,4276.0
Evgeny Donskoy,34,19857.0,18512.0,1345.0
Simon Carr,20,19854.0,18078.0,1776.0
Zura Tkemaladze,22,19853.0,8411.0,11442.0
Wishaya Trongcharoenchaikul,30,19847.0,15358.0,4489.0
Evan Zhu,20,19845.0,8210.0,11635.0
Alejandro Gomez,28,19835.0,10700.0,9135.0
Felix Corwin,29,19798.0,16582.0,3216.0
Luka Mikrut,19,19783.0,13537.0,6246.0
Jumpei Yamasaki,22,19774.0,16544.0,3230.0
Edoardo Eremin,23,19755.0,17515.0,2240.0
Nicholas David Ionel,23,19743.0,17613.0,2130.0
Marco Bortolotti,26,19736.0,13890.0,5846.0
Jose Pereira,25,19734.0,16469.0,3265.0
Jose Pereira,33,19723.0,17738.0,1985.0
Fabricio Neis,26,19722.0,2070.0,17652.0
Sebastian Fanselow,27,19721.0,18925.0,796.0
Ilya Ivashka,21,19716.0,16190.0,3526.0
Joao Menezes,22,19703.0,18469.0,1234.0
Rodrigo Alujas,23,19693.0,17176.0,2517.0
Younes Lalami,24,19684.0,12882.0,6802.0
Matias Franco Descotte,29,19657.0,16285.0,3372.0
Philip Bester,29,19650.0,14061.0,5589.0
Lucas Miedler,20,19641.0,11967.0,7674.0
Tallon Griekspoor,20,19635.0,15819.0,3816.0
Fajing Sun,22,19622.0,10396.0,9226.0
Kareem Al Allaf,25,19617.0,11536.0,8081.0
Roman Jebavy,27,19615.0,1189.0,18426.0
Altug Celikbilek,28,19594.0,18036.0,1558.0
Stefan Palosi,25,19584.0,18205.0,1379.0
Lorenzo Joaquin Rodriguez,24,19582.0,15211.0,4371.0
Nicolas Zanellato,21,19577.0,17574.0,2003.0
Oscar Jose Gutierrez,29,19573.0,16258.0,3315.0
Carlos Gomez-Herrera,29,19572.0,15360.0,4212.0
David Vega Hernandez,21,19570.0,16887.0,2683.0
Bor Artnak,21,19570.0,18643.0,927.0
Alex Michelsen,18,19563.0,7668.0,11895.0
Antoine Escoffier,25,19557.0,16725.0,2832.0
Joshua Sheehy,27,19542.0,9305.0,10237.0
Carl Emil Overbeck,24,19507.0,15616.0,3891.0
Dan Alexandru Tomescu,25,19490.0,16342.0,3148.0
Dominik Palan,24,19487.0,18686.0,801.0
Peter Torebko,28,19483.0,16692.0,2791.0
Toshihide Matsui,37,19477.0,7341.0,12136.0
Leonardo Aboian,26,19474.0,11737.0,7737.0
Pedja Krstin,28,19474.0,18630.0,844.0
Eduardo Ribeiro,24,19473.0,16040.0,3433.0
Lucas Gomez,22,19468.0,16908.0,2560.0
Alexander Sarkissian,29,19460.0,19460.0,0.0
Edoardo Eremin,22,19453.0,16568.0,2885.0
Alexandru Jecan,31,19451.0,12450.0,7001.0
Aziz Dougaz,22,19448.0,13868.0,5580.0
Emilio Nava,18,19437.0,17997.0,1440.0
Yusuke Takahashi,27,19433.0,18683.0,750.0
Enrique Lopez Perez,24,19430.0,14616.0,4814.0
Lucas Gerch,31,19426.0,14308.0,5118.0
Jarmere Jenkins,26,19425.0,15792.0,3633.0
Andrea Guerrieri,27,19413.0,18635.0,778.0
Max Wiskandt,22,19411.0,16748.0,2663.0
Andres Artunedo Martinavarro,26,19404.0,14466.0,4938.0
Patrik Niklas-Salminen,21,19398.0,14021.0,5377.0
Juan Carlos Aguilar,25,19392.0,9569.0,9823.0
Branko Djuric,20,19383.0,18909.0,474.0
Amr Elsayed,26,19383.0,16339.0,3044.0
Tomas Farjat,22,19372.0,13503.0,5869.0
Sean Cuenin,21,19355.0,18589.0,766.0
Jacob Grills,23,19348.0,16518.0,2830.0
Thomas Faurel,19,19328.0,19136.0,192.0
Matthew William Donald,21,19325.0,15598.0,3727.0
Gage Brymer,27,19325.0,19325.0,0.0
Maks Kasnikowski,19,19317.0,17163.0,2154.0
Jaume Pla Malfeito,23,19304.0,12560.0,6744.0
Joao Domingues,23,19301.0,16230.0,3071.0
Maverick Banes,23,19301.0,14600.0,4701.0
Thiago Seyboth Wild,18,19295.0,17586.0,1709.0
Carlos Sanchez Jover,22,19293.0,16161.0,3132.0
Ryan Seggerman,24,19277.0,9079.0,10198.0
Andres Santamarta Roig,18,19275.0,16581.0,2694.0
Eric Vanshelboim,21,19251.0,13754.0,5497.0
Svyatoslav Gulin,22,19250.0,14629.0,4621.0
Shintaro Imai,24,19246.0,13394.0,5852.0
Hiroyasu Ehara,26,19238.0,16103.0,3135.0
Federico Zeballos,31,19234.0,10856.0,8378.0
Shintaro Imai,31,19232.0,17057.0,2175.0
Jeevan Nedunchezhiyan,27,19228.0,10658.0,8570.0
Arthur Nagel,22,19228.0,14697.0,4531.0
Rinky Hijikata,18,19227.0,18003.0,1224.0
Alafia Ayeni,24,19223.0,16577.0,2646.0
Jay Friend,22,19223.0,18758.0,465.0
Rudy Quan,19,19219.0,18539.0,680.0
Roberto Cid Subervi,30,19207.0,15727.0,3480.0
Jaume Pla Malfeito,24,19199.0,13047.0,6152.0
Tommaso Compagnucci,24,19192.0,14519.0,4673.0
Alexandar Lazov,26,19186.0,15521.0,3665.0
Kenny De Schepper,38,19179.0,16246.0,2933.0
Dominik Kellovsky,28,19178.0,14179.0,4999.0
Adam Walton,23,19161.0,16404.0,2757.0
Juan Ignacio Galarza,23,19160.0,15672.0,3488.0
Gijs Brouwer,23,19136.0,15426.0,3710.0
Alafia Ayeni,25,19135.0,17440.0,1695.0
Ben Jones,25,19131.0,7935.0,11196.0
Robert Strombachs,25,19129.0,16994.0,2135.0
Fred Simonsson,22,19116.0,8661.0,10455.0
Taisei Ichikawa,23,19115.0,10822.0,8293.0
Dimitar Kuzmanov,23,19107.0,16883.0,2224.0
Mats Rosenkranz,26,19105.0,17511.0,1594.0
Bruno Santanna,24,19105.0,14430.0,4675.0
Sora Fukuda,20,19101.0,15328.0,3773.0
Aziz Ouakaa,24,19094.0,11801.0,7293.0
Dan Alexandru Tomescu,24,19089.0,12712.0,6377.0
Mario Gonzalez Fernandez,23,19084.0,17240.0,1844.0
Ruan Roelofse,26,19082.0,5332.0,13750.0
Jacob Bradshaw,22,19078.0,18112.0,966.0
Alex Marti Pujolras,23,19075.0,17008.0,2067.0
Tucker Vorster,27,19071.0,16230.0,2841.0
Toni Androic,24,19071.0,17111.0,1960.0
Samuel Bensoussan,26,19069.0,15601.0,3468.0
Daniil Glinka,24,19062.0,18012.0,1050.0
Florent Bax,25,19061.0,15213.0,3848.0
Peter Torebko,27,19057.0,17739.0,1318.0
Woobin Shin,20,19047.0,11781.0,7266.0
Giovanni Mpetshi Perricard,19,19038.0,16674.0,2364.0
Aleksandr Braynin,24,19029.0,15861.0,3168.0
Harry Wendelken,23,19027.0,12910.0,6117.0
Brayden Schnur,21,19020.0,16595.0,2425.0
Oriol Roca Batalla,24,19017.0,15345.0,3672.0
Adrian Oetzbach,28,19012.0,16279.0,2733.0
Marcos Giron,22,19010.0,16631.0,2379.0
Max Alcala Gurri,21,18990.0,16009.0,2981.0
Anton Matusevich,24,18987.0,17248.0,1739.0
Camilo Ugo Carabelli,19,18967.0,15809.0,3158.0
Theo Papamalamis,19,18965.0,17919.0,1046.0
Jan Satral,29,18941.0,16139.0,2802.0
Hazem Naw,23,18940.0,17307.0,1633.0
Evan Zhu,21,18927.0,13972.0,4955.0
Fabrizio Ornago,26,18909.0,17296.0,1613.0
Andres Martin,21,18908.0,18728.0,180.0
Harry Bourchier,19,18893.0,15628.0,3265.0
Lucio Ratti,21,18886.0,15046.0,3840.0
Marc Sieber,29,18860.0,17131.0,1729.0
Louis Wessels,27,18858.0,15904.0,2954.0
Yuki Mochizuki,26,18849.0,16449.0,2400.0
Cristian Carli,21,18849.0,14704.0,4145.0
Riccardo Ghedin,31,18848.0,1380.0,17468.0
Bowen Ouyang,24,18844.0,14197.0,4647.0
Emilio Gomez,26,18837.0,16623.0,2214.0
Somdev Devvarman,31,18835.0,15560.0,3275.0
Franco Agamenone,24,18833.0,8825.0,10008.0
Denis Klok,25,18831.0,14768.0,4063.0
Jorge Panta,27,18825.0,13400.0,5425.0
Blake Mott,27,18817.0,17781.0,1036.0
Carlos Gomez-Herrera,28,18809.0,17217.0,1592.0
Christopher Eubanks,20,18806.0,16086.0,2720.0
Ye Cong Mo,25,18801.0,15930.0,2871.0
Michal Krajci,20,18775.0,15687.0,3088.0
Sergio Gutierrez-Ferrol,28,18769.0,16368.0,2401.0
Elliot Benchetrit,19,18754.0,16602.0,2152.0
Jack Draper,17,18743.0,18493.0,250.0
Youssef Hossam,20,18718.0,17214.0,1504.0
Mariano Kestelboim,21,18702.0,13957.0,4745.0
Sumit Nagal,19,18701.0,17392.0,1309.0
Antoine Bellier,21,18696.0,14492.0,4204.0
Altug Celikbilek,22,18691.0,13101.0,5590.0
Yannick Vandenbulcke,27,18691.0,17280.0,1411.0
Sidharth Rawat,26,18688.0,16294.0,2394.0
Robert Strombachs,23,18681.0,15617.0,3064.0
Richard Gabb,23,18678.0,14737.0,3941.0
Michael Redlicki,25,18672.0,15956.0,2716.0
Samuel Monette,23,18654.0,14681.0,3973.0
Alessandro Pecci,23,18629.0,17811.0,818.0
Edoardo Lavagno,26,18628.0,17563.0,1065.0
Aleksandre Metreveli,22,18620.0,15552.0,3068.0
Micah Braswell,23,18620.0,17270.0,1350.0
Joao Domingues,30,18607.0,14554.0,4053.0
Luca Potenza,23,18593.0,13984.0,4609.0
Branko Djuric,19,18592.0,15911.0,2681.0
Jake Delaney,26,18591.0,15775.0,2816.0
Emile Hudd,24,18587.0,12677.0,5910.0
Toshihide Matsui,41,18584.0,3720.0,14864.0
Andrew Harris,24,18580.0,15900.0,2680.0
Elmar Ejupovic,32,18574.0,18574.0,0.0
Albano Olivetti,27,18572.0,12546.0,6026.0
Carlos Taberner,19,18554.0,15841.0,2713.0
Yu Hsiou Hsu,19,18548.0,10723.0,7825.0
Michiel De Krom,27,18543.0,15919.0,2624.0
Kelsey Stevenson,32,18542.0,11623.0,6919.0
Toby Kodat,22,18541.0,18164.0,377.0
Gastao Elias,29,18512.0,18024.0,488.0
Marco Bortolotti,24,18509.0,12453.0,6056.0
Prajnesh Gunneswaran,27,18499.0,18499.0,0.0
Adria Soriano Barrera,24,18487.0,14535.0,3952.0
Jan Choinski,20,18485.0,16917.0,1568.0
Michail Pervolarakis,23,18484.0,14415.0,4069.0
Nikola Cacic,26,18478.0,16951.0,1527.0
Kosuke Ogura,29,18472.0,13647.0,4825.0
Rio Noguchi,20,18465.0,15225.0,3240.0
Harry Wendelken,21,18460.0,14086.0,4374.0
Sebastien Boltz,25,18453.0,14026.0,4427.0
Dusan Obradovic,24,18450.0,15622.0,2828.0
Maxime Janvier,19,18445.0,15833.0,2612.0
Yaraslav Shyla,25,18440.0,6387.0,12053.0
Lloyd Harris,19,18437.0,17119.0,1318.0
Jurgen Briand,23,18434.0,16692.0,1742.0
Dennis Nevolo,27,18417.0,15697.0,2720.0
Luke Bambridge,21,18411.0,9684.0,8727.0
Daniel Siniakov,22,18411.0,11757.0,6654.0
Shintaro Imai,25,18408.0,12808.0,5600.0
Andrea Basso,25,18402.0,17866.0,536.0
Mate Valkusz,21,18390.0,16320.0,2070.0
Corentin Denolly,19,18388.0,15022.0,3366.0
Viacheslav Bielinskyi,20,18375.0,14220.0,4155.0
Alan Fernando Rubio Fierros,26,18359.0,15646.0,2713.0
Boy Westerhof,32,18354.0,13054.0,5300.0
Brydan Klein,28,18352.0,11011.0,7341.0
Pablo Llamas Ruiz,20,18342.0,15947.0,2395.0
Jose Pereira,34,18341.0,14665.0,3676.0
Joao Eduardo Schiessl,20,18338.0,14970.0,3368.0
Kaylan Bigun,19,18322.0,18322.0,0.0
Evan Song,25,18312.0,15060.0,3252.0
Bogdan Bobrov,22,18306.0,14750.0,3556.0
Stefan Popovic,21,18287.0,16020.0,2267.0
Juan Bautista Otegui,24,18287.0,12155.0,6132.0
Noah Schachter,25,18278.0,10127.0,8151.0
Cristian Rodriguez,29,18276.0,14266.0,4010.0
Niels Lootsma,25,18268.0,14407.0,3861.0
Pietro Rondoni,25,18263.0,15036.0,3227.0
Nick Chappell,32,18254.0,15143.0,3111.0
Grigoriy Lomakin,27,18237.0,11372.0,6865.0
Gonzalo Oliveira,21,18232.0,11638.0,6594.0
Kenta Miyoshi,21,18228.0,16351.0,1877.0
Carlos Boluda-Purkiss,26,18226.0,16359.0,1867.0
Sergi Perez Contri,25,18221.0,15690.0,2531.0
JC Aragone,27,18220.0,12695.0,5525.0
Johan Tatlot,19,18215.0,12992.0,5223.0
Marcello Serafini,20,18214.0,13690.0,4524.0
Colin Sinclair,28,18213.0,12747.0,5466.0
Matthieu Perchicot,27,18203.0,16382.0,1821.0
Dimitar Kuzmanov,22,18199.0,15613.0,2586.0
Benjamin Bonzi,20,18192.0,13050.0,5142.0
Lucas Gomez,24,18171.0,15232.0,2939.0
Karue Sell,25,18170.0,15445.0,2725.0
Mark Whitehouse,30,18170.0,9809.0,8361.0
Dominik Palan,25,18164.0,15962.0,2202.0
Lorenzo Sciahbasi,20,18161.0,15031.0,3130.0
Maxim Dubarenco,22,18159.0,15542.0,2617.0
Andrea Collarini,24,18157.0,15462.0,2695.0
Tim Handel,28,18157.0,14831.0,3326.0
Pedro Cachin,30,18131.0,17389.0,742.0
Roy Smith,21,18115.0,17615.0,500.0
Jose Pereira,31,18105.0,15601.0,2504.0
Lenny Hampel,20,18093.0,13909.0,4184.0
Andrea Arnaboldi,35,18092.0,14336.0,3756.0
Ryota Tanuma,27,18080.0,14596.0,3484.0
Tobias Simon,28,18079.0,17899.0,180.0
Matias Zukas,23,18075.0,13588.0,4487.0
Romain Arneodo,23,18073.0,6289.0,11784.0
Daniel Cox,26,18049.0,17733.0,316.0
Tomas Lipovsek Puches,22,18048.0,14485.0,3563.0
Fabrizio Ornago,25,18047.0,16094.0,1953.0
Lautaro Midon,19,18030.0,15903.0,2127.0
Taha Baadi,23,18025.0,15570.0,2455.0
Ryan Nijboer,20,18023.0,13721.0,4302.0
Michael Mmoh,17,18019.0,16114.0,1905.0
Tsung-Hao Huang,24,17975.0,11594.0,6381.0
Franco Roncadelli,23,17974.0,13574.0,4400.0
Dayne Kelly,32,17965.0,16137.0,1828.0
Yshai Oliel,24,17957.0,16436.0,1521.0
Thomas Fancutt,23,17950.0,11228.0,6722.0
Matej Dodig,18,17947.0,15316.0,2631.0
Riccardo Balzerani,20,17946.0,14145.0,3801.0
Carlos Maria Zarate,20,17945.0,15883.0,2062.0
Alexander Donski,25,17944.0,8023.0,9921.0
Tomas Curras Abasolo,25,17934.0,14648.0,3286.0
Joao Pedro Sorgi,23,17926.0,15065.0,2861.0
Daniel Little,26,17925.0,13649.0,4276.0
Alex Rybakov,27,17915.0,13521.0,4394.0
Henrique Cunha,25,17909.0,16114.0,1795.0
Eduard Esteve Lobato,23,17895.0,15233.0,2662.0
Yshai Oliel,19,17892.0,17142.0,750.0
Giovanni Fonio,20,17888.0,14308.0,3580.0
Aldin Setkic,32,17877.0,15650.0,2227.0
Alejandro Gomez,25,17866.0,13512.0,4354.0
Jorge Panta,28,17862.0,12018.0,5844.0
Vladyslav Manafov,23,17861.0,13244.0,4617.0
Samuele Pieri,23,17844.0,16803.0,1041.0
Martins Podzus,25,17844.0,14155.0,3689.0
Alexios Halebian,23,17838.0,15047.0,2791.0
Edan Leshem,26,17838.0,14203.0,3635.0
Yurii Dzhavakian,30,17830.0,15986.0,1844.0
Adam Neff,23,17829.0,16944.0,885.0
Grigoriy Lomakin,25,17825.0,8975.0,8850.0
Ryan Dickerson,28,17815.0,13160.0,4655.0
Filip Cristian Jianu,18,17782.0,16993.0,789.0
Bor Artnak,19,17768.0,16385.0,1383.0
Tom Jomby,28,17762.0,13683.0,4079.0
Alexander Donski,26,17757.0,6586.0,11171.0
Leonardo Aboian,25,17756.0,11337.0,6419.0
Finn Bass,26,17753.0,9461.0,8292.0
Juan Pablo Ficovich,21,17736.0,14614.0,3122.0
Alan Fernando Rubio Fierros,25,17725.0,14838.0,2887.0
Timo Legout,20,17710.0,13325.0,4385.0
Miguel Semmler,20,17699.0,13911.0,3788.0
Cristian Rodriguez,27,17697.0,13522.0,4175.0
Alexis Musialek,27,17687.0,15099.0,2588.0
Walter Trusendi,32,17683.0,10091.0,7592.0
Matt Hulme,26,17682.0,6963.0,10719.0
Dali Blanch,20,17668.0,13998.0,3670.0
Patrik Rikl,19,17667.0,13777.0,3890.0
Eduardo Ribeiro,26,17663.0,13558.0,4105.0
Yaraslav Shyla,23,17659.0,8159.0,9500.0
Kirill Kivattsev,27,17657.0,16692.0,965.0
David Perez Sanz,23,17655.0,11733.0,5922.0
Michael Linzer,26,17654.0,17050.0,604.0
Antoine Cornut-Chauvinc,18,17653.0,16389.0,1264.0
Markus Eriksson,26,17651.0,14247.0,3404.0
Matthew Barton,24,17640.0,15960.0,1680.0
Andrey Golubev,30,17610.0,12896.0,4714.0
Mikelis Libietis,24,17606.0,12538.0,5068.0
Alejandro Gomez,27,17602.0,11283.0,6319.0
Moerani Bouzige,25,17599.0,15227.0,2372.0
Roman Safiullin,20,17598.0,16920.0,678.0
Julien Dubail,28,17595.0,15479.0,2116.0
Tak Khunn Wang,25,17591.0,12310.0,5281.0
Brandon Walkin,28,17576.0,6780.0,10796.0
Gavin Van Peperzeel,25,17570.0,13035.0,4535.0
Giulio Zeppieri,18,17562.0,16268.0,1294.0
Alexander Erler,21,17561.0,14669.0,2892.0
Nikola Milojevic,20,17558.0,15988.0,1570.0
Arklon Huertas Del Pino Cordova,25,17551.0,10731.0,6820.0
Alexis Musialek,29,17543.0,14481.0,3062.0
Makoto Ochi,26,17542.0,13249.0,4293.0
Julien Cagnina,21,17539.0,14505.0,3034.0
Pol Toledo Bague,24,17539.0,14959.0,2580.0
Scott Griekspoor,26,17513.0,15862.0,1651.0
Yanis Ghazouani Durand,25,17512.0,11972.0,5540.0
Rafael Izquierdo Luque,25,17508.0,9196.0,8312.0
Aleksandar Vukic,22,17505.0,16455.0,1050.0
Anton Zaitcev,28,17503.0,9669.0,7834.0
Robin Kern,24,17484.0,14122.0,3362.0
Xin Gao,24,17479.0,8407.0,9072.0
Niklas Schell,24,17473.0,7806.0,9667.0
Temur Ismailov,21,17473.0,15111.0,2362.0
Martin Cuevas,27,17466.0,10101.0,7365.0
Kai Wehnelt,29,17464.0,7590.0,9874.0
Tristan McCormick,25,17462.0,13946.0,3516.0
Omar Salman,22,17461.0,14898.0,2563.0
Conner Huertas del Pino,27,17457.0,10116.0,7341.0
Mackenzie McDonald,20,17452.0,15090.0,2362.0
Luca Castelnuovo,26,17438.0,10630.0,6808.0
Fred Gil,31,17436.0,10907.0,6529.0
Markus Eriksson,27,17435.0,11640.0,5795.0
Johan Nikles,27,17430.0,13419.0,4011.0
Clement Geens,21,17425.0,14616.0,2809.0
Lucas Gerch,25,17420.0,15034.0,2386.0
Carl Soderlund,19,17399.0,17047.0,352.0
Marko Tepavac,25,17394.0,16494.0,900.0
Shinji Hazawa,23,17386.0,11790.0,5596.0
Francesco Forti,20,17383.0,14338.0,3045.0
David Poljak,22,17379.0,13349.0,4030.0
David Pichler,23,17379.0,12049.0,5330.0
Edas Butvilas,19,17379.0,15053.0,2326.0
Sekou Bangoura,31,17376.0,14511.0,2865.0
Marek Jaloviec,22,17361.0,14922.0,2439.0
Conner Huertas del Pino,30,17354.0,9465.0,7889.0
Volodoymyr Uzhylovskyi,29,17342.0,7753.0,9589.0
Caio Zampieri,31,17337.0,10192.0,7145.0
Vladimir Ivanov,28,17333.0,13930.0,3403.0
Federico Iannaccone,25,17325.0,16393.0,932.0
Matej Sabanov,27,17317.0,4601.0,12716.0
Ryan Fishback,23,17311.0,13583.0,3728.0
Cheong-Eui Kim,27,17310.0,14168.0,3142.0
Juan Ignacio Galarza,24,17308.0,11975.0,5333.0
Ronald Slobodchikov,26,17294.0,16862.0,432.0
Markos Kalovelonis,22,17276.0,11985.0,5291.0
Quentin Robert,25,17274.0,15170.0,2104.0
Jerome Kym,20,17271.0,15769.0,1502.0
Sergey Fomin,22,17254.0,12616.0,4638.0
Tom Gentzsch,20,17252.0,14691.0,2561.0
Gerard Granollers,27,17237.0,14056.0,3181.0
S D Prajwal Dev,28,17226.0,10581.0,6645.0
Nikola Cacic,27,17223.0,10477.0,6746.0
Sergi Perez Contri,27,17217.0,15379.0,1838.0
Mateus Alves,21,17210.0,13195.0,4015.0
Maxime Teixeira,27,17205.0,9383.0,7822.0
Sander Jong,23,17196.0,12120.0,5076.0
Ergi Kirkin,20,17187.0,16767.0,420.0
Ilya Snitari,20,17186.0,12166.0,5020.0
Andriej Kapas,26,17182.0,11499.0,5683.0
Tom Jomby,24,17176.0,11976.0,5200.0
Guido Ivan Justo,27,17170.0,16746.0,424.0
Lorenzo Frigerio,28,17163.0,13521.0,3642.0
Yanaki Milev,21,17160.0,13745.0,3415.0
Alexandre Muller,19,17160.0,14172.0,2988.0
Mitsuki Wei Kang Leong,21,17160.0,14092.0,3068.0
Matteo Covato,20,17158.0,13292.0,3866.0
Keisuke Saitoh,24,17148.0,13280.0,3868.0
Adrian Oetzbach,26,17137.0,13689.0,3448.0
Jakub Paul,20,17131.0,9641.0,7490.0
Luca Potenza,22,17125.0,15290.0,1835.0
Marc Giner,27,17123.0,12164.0,4959.0
Strong Kirchheimer,24,17122.0,14803.0,2319.0
Wishaya Trongcharoenchaikul,29,17122.0,14698.0,2424.0
Sanhui Shin,26,17102.0,15032.0,2070.0
Sebastian Gima,20,17090.0,14813.0,2277.0
Juan Ignacio Galarza,22,17087.0,12918.0,4169.0
Constantin Bittoun Kouzmine,23,17087.0,11942.0,5145.0
Danny Thomas,19,17083.0,7161.0,9922.0
Nicolaas Scholtz,25,17075.0,11107.0,5968.0
Buvaysar Gadamauri,24,17067.0,13992.0,3075.0
Francesco Vilardo,29,17064.0,13707.0,3357.0
Brayden Schnur,28,17047.0,16775.0,272.0
Thomas Fancutt,24,17043.0,12839.0,4204.0
Colin Markes,26,17041.0,11466.0,5575.0
Luke Bambridge,20,17035.0,5462.0,11573.0
Alessandro Bega,24,17025.0,14263.0,2762.0
Ivan Liutarevich,26,17024.0,8393.0,8631.0
Vadym Ursu,26,17018.0,15187.0,1831.0
Mitsuki Wei Kang Leong,20,17003.0,14689.0,2314.0
Maximiliano Estevez,30,17001.0,11957.0,5044.0
Divij Sharan,29,16987.0,1872.0,15115.0
Ivan Ivanov,17,16986.0,16542.0,444.0
Yan Bondarevskiy,22,16984.0,12266.0,4718.0
Martin Krumich,20,16973.0,16200.0,773.0
Alejandro Gonzalez,30,16972.0,14774.0,2198.0
Omni Kumar,21,16962.0,16052.0,910.0
Ricardo Rodriguez - Pace,26,16953.0,13815.0,3138.0
Fausto Tabacco,23,16931.0,13473.0,3458.0
Adelchi Virgili,27,16920.0,15358.0,1562.0
Niels Lootsma,23,16918.0,9239.0,7679.0
Caio Zampieri,29,16915.0,13436.0,3479.0
Ricardo Ojeda Lara,26,16909.0,15363.0,1546.0
Stefan Popovic,20,16907.0,14782.0,2125.0
Luis Patino,26,16898.0,10398.0,6500.0
Daniel Michalski,19,16894.0,14427.0,2467.0
Tianhui Zhang,19,16894.0,14954.0,1940.0
Felix Auger-Aliassime,16,16879.0,10248.0,6631.0
Arthur Bouquier,22,16878.0,10317.0,6561.0
Fajing Sun,26,16865.0,11788.0,5077.0
Grigoriy Lomakin,26,16861.0,9060.0,7801.0
Felix Corwin,28,16860.0,12666.0,4194.0
Evgeny Karlovskiy,22,16843.0,12378.0,4465.0
Alafia Ayeni,23,16842.0,14792.0,2050.0
Alexis Galarneau,19,16835.0,13470.0,3365.0
Jakub Nicod,19,16807.0,13242.0,3565.0
Tom Paris,21,16804.0,15872.0,932.0
Roy Smith,20,16788.0,16608.0,180.0
Johan Nikles,21,16774.0,11548.0,5226.0
Wilson Leite,34,16774.0,14388.0,2386.0
Enrico Dalla Valle,20,16751.0,11434.0,5317.0
Alessandro Petrone,28,16740.0,15642.0,1098.0
Daniel Antonio Nunez,24,16734.0,13720.0,3014.0
Matthew Dellavedova,22,16727.0,15033.0,1694.0
Jarryd Chaplin,24,16722.0,3644.0,13078.0
Colin Sinclair,30,16721.0,10212.0,6509.0
Kevin Krawietz,23,16720.0,11200.0,5520.0
Makoto Ochi,22,16713.0,14601.0,2112.0
