,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2125,"Mitchell, Toby","$53,242",$0,$0,$0
2126,"Rumyantsev, Alexander","$53,233",$954,$918,$36
2127,"Roshan, Nima","$53,227",$0,$0,$0
2128,"Smith, Connor","$53,131","$32,574","$27,193","$5,381"
2129,"Escobar, Gonzalo","$53,104","$25,560","$22,019","$3,541"
2130,"Barrere, Gregoire","$53,066","$27,834","$24,868","$2,966"
2131,"Rachidi, Younes","$53,049","$7,271","$2,222","$5,049"
2132,"Bottazzi, Luca","$52,945",$0,$0,$0
2133,"Urzua-Rivera, Ricardo","$52,931","$5,722","$3,518","$2,204"
2134,"Grozdanov, Tihomir","$52,836",$974,$448,$526
2135,"Nettle, Shannon","$52,822",$0,$0,$0
2136,"Grenier, Stephane","$52,788",$0,$0,$0
2137,"Marafiote, Domenic","$52,763",$0,$0,$0
2138,"Behar, Ariel","$52,511","$7,969",$0,"$7,969"
2139,"Gomes, Eric","$52,482",$0,$0,$0
2140,"Dupuy, Baptiste","$52,477",$0,$0,$0
2141,"Valverde, Juan-Manuel","$52,185",$0,$0,$0
2142,"Larsen, Thomas","$52,164",$0,$0,$0
2143,"Mirzadeh, Vahid","$52,139","$1,362",$0,"$1,362"
2144,"Becker, Richard","$51,696","$8,012","$7,710",$302
2145,"Turner, James","$51,682",$0,$0,$0
2146,"Napolitano, Stefano","$51,535","$25,793","$15,250","$10,543"
2147,"Bamford, Neil","$51,328",$0,$0,$0
2148,"Biryukov, Mikhail","$51,200",$0,$0,$0
2149,"Scherman, Ted","$51,188",$0,$0,$0
2150,"Vajda, Ivan","$51,136",$0,$0,$0
2151,"Moneke, Steven","$51,103",$0,$0,$0
2152,"Rath, Marc","$51,059",$0,$0,$0
2153,"Tiberti, Gustavo","$51,046",$0,$0,$0
2154,"Bonneau, Stephane","$50,979",$0,$0,$0
2155,"Ouyang, Bowen","$50,856","$7,332","$5,194","$2,138"
2156,"Novak, David","$50,722",$36,$0,$36
Page 49 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2157,"Monteferrario, Joaquin-Jesus","$50,670",$0,$0,$0
2158,"Krumrey, Florian","$50,668",$0,$0,$0
2159,"Downs, Steven","$50,607",$0,$0,$0
2160,"Weissborn, Tristan-Samuel","$50,583","$12,211","$2,806","$9,405"
2161,"Burton, Lewis","$50,500",$759,$208,$551
2162,"Williams, Jeff","$50,498",$0,$0,$0
2163,"Vlaski, Aleksandar","$50,462",$0,$0,$0
2164,"Erguden, Baris","$50,447","$11,747","$9,073","$2,674"
2165,"Rybalko, Andrei","$50,368",$0,$0,$0
2166,"Vilarrubi, Martin","$50,366",$0,$0,$0
2167,"Chazal, Maxime","$50,359","$21,579","$19,188","$2,391"
2168,"Frantzen, Romano","$50,344","$2,909",$156,"$2,753"
2169,"Cagnina, Julien","$50,325","$17,539","$14,505","$3,034"
2170,"Michelotti, Francesco","$50,317",$0,$0,$0
2171,"Artunedo Martinavarro, Andres","$50,075","$6,044","$4,816","$1,228"
2172,"Sato, Bumpei","$50,042","$3,304",$726,"$2,578"
2173,"Hubble, Adam","$49,986","$2,918",$0,"$2,918"
2174,"Urh, Borut","$49,943",$0,$0,$0
2175,"Haenle, Pirmin","$49,885","$8,674","$6,541","$2,133"
2176,"Saric, Igor","$49,842",$0,$0,$0
2177,"Gajjar, Rohan","$49,823",$0,$0,$0
2178,"Ouahabi, Talal","$49,817",$36,$0,$36
2179,"Kuzmanov, Dimitar","$49,810","$18,199","$15,613","$2,586"
2180,"Haas, Rudiger","$49,741",$0,$0,$0
2181,"Ehara, Hiroyasu","$49,731","$14,934","$13,174","$1,760"
2182,"Johansson, Kjell","$49,711",$0,$0,$0
2183,"McDonald, Mackenzie","$49,705","$17,452","$15,090","$2,362"
2184,"Scheidweiler, Mike","$49,645","$1,586",$0,"$1,586"
2185,"Burniol, Guillem","$49,555",$0,$0,$0
2186,"Ilkel, Cem","$49,536","$27,007","$22,401","$4,606"
2187,"Sachire, Ryan","$49,419",$0,$0,$0
2188,"Sorgi, Joao Pedro","$49,380","$7,869","$5,288","$2,581"
2189,"Kontinen, Micke","$49,328","$5,290","$4,800",$490
2190,"Tyson, Desmond","$49,090",$0,$0,$0
2191,"Giacalone, Omar","$49,071","$14,951","$11,073","$3,878"
2192,"Grimolizzi, Gaston-Arturo","$49,010",$0,$0,$0
2193,"Kandler, Hans-Peter","$48,938",$0,$0,$0
2194,"Stancik, Jan","$48,937",$0,$0,$0
2195,"Kon, Alejandro","$48,817",$0,$0,$0
2196,"Pokrajac, Milan","$48,765",$0,$0,$0
2197,"Kim, Cheong-Eui","$48,675","$10,822","$8,854","$1,968"
2198,"Bale, Stuart","$48,554",$0,$0,$0
2199,"Vega Hernandez, David","$48,223","$19,570","$16,887","$2,683"
2200,"Gorban, Andrei","$48,213",$0,$0,$0
Page 50 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2201,"Davydenko, Philipp","$48,205","$7,277","$5,075","$2,202"
2202,"Belgraver, Martijn","$48,166",$0,$0,$0
2203,"Lin, Bing Chao","$48,098",$0,$0,$0
2204,"Altuna, Tuna","$48,055","$6,087",$760,"$5,327"
2205,"Becka, Jaromir","$48,013",$0,$0,$0
2206,"Sekulic, Milos","$47,914","$5,794","$3,984","$1,810"
2207,"Mamoun, Mohamed","$47,866",$0,$0,$0
2208,"Letcher, Chris","$47,802",$270,$0,$270
2209,"Saliola, Marcelo","$47,779",$0,$0,$0
2210,"Andersson, Henrik","$47,713",$0,$0,$0
2211,"Renard, Alexandre","$47,681",$0,$0,$0
2212,"Garcia-Sintes, Javier","$47,604",$0,$0,$0
2213,"Sekac, Branislav","$47,549",$0,$0,$0
2214,"Luddi, Gianluca","$47,526",$0,$0,$0
2215,"Fortuna, Claudio","$47,525","$10,761","$8,548","$2,213"
2216,"Cortes, Jaime","$47,483",$0,$0,$0
2217,"Aubone, Jean-Yves","$47,448","$10,411","$7,222","$3,189"
2218,"Brunken, Jaan-Frederik","$47,359",$0,$0,$0
2219,"Boutillier, Remi","$47,335","$21,312","$18,577","$2,735"
2220,"Ivanov, Pavel","$47,150",$0,$0,$0
2221,"Falenti, Rainer","$47,149",$0,$0,$0
2222,"Mukhometov, Philipp","$47,110",$0,$0,$0
2223,"Christensen, Morten","$47,096",$0,$0,$0
2224,"Fernandes, Tiago","$47,095",$0,$0,$0
2225,"Thompson, Nathan","$47,083",$0,$0,$0
2226,"Zeballos, Federico","$47,049","$8,802","$6,396","$2,406"
2227,"Ribeiro Neto, Eladio","$47,046",$0,$0,$0
2228,"Kudrnac, Pavel","$46,869",$0,$0,$0
2229,"Boscatto, Massimo","$46,799",$0,$0,$0
2230,"Bloemke, Dennis","$46,756",$954,$918,$36
2231,"Botfield, Stephen","$46,689",$0,$0,$0
2232,"Navarro-Batles, Lazaro","$46,644",$0,$0,$0
2233,"Borgula, Boris","$46,381",$320,$0,$320
2234,"Flanagan, Ian","$46,354",$0,$0,$0
2235,"Rodriguez, Juan Antonio","$46,337",$0,$0,$0
2236,"Filenkov, Alexei","$46,322",$840,$552,$288
2237,"N'Goran, Clement","$46,321",$0,$0,$0
2238,"Yim, Robert","$46,307",$0,$0,$0
2239,"Stimpson, John","$46,176",$0,$0,$0
2240,"Vervoort, Mark","$46,132","$12,942","$1,780","$11,162"
2241,"Rousset, Elie","$46,073","$4,504","$3,049","$1,455"
2242,"Shane, Ryan","$45,889","$42,897","$42,252",$645
2243,"Sandbichler, Armin","$45,780",$0,$0,$0
2244,"Harboe, Phillip","$45,737",$0,$0,$0
Page 51 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2245,"Mantilla, Felipe","$45,686","$10,532","$7,584","$2,948"
2246,"Rudi, Patricio","$45,667",$0,$0,$0
2247,"Ali, Zeeshan","$45,664",$0,$0,$0
2248,"Lindgren, Peter","$45,617",$0,$0,$0
2249,"Spir, Juan-Carlos","$45,437","$2,280",$0,"$2,280"
2250,"Nevolo, Dennis","$45,433","$9,276","$7,932","$1,344"
2251,"Jeanclaude, Frederic","$45,401",$0,$0,$0
2252,"Allgauer, Florian","$45,256",$0,$0,$0
2253,"Armstrong, Miles","$45,245",$0,$0,$0
2254,"Lejnieks, Karlis","$45,204",$0,$0,$0
2255,"Dischinger, Eduardo","$45,196","$9,490","$4,057","$5,433"
2256,"Benneteau, Antoine","$45,178",$0,$0,$0
2257,"Boretti, Stian","$45,065",$0,$0,$0
2258,"Abid, Haythem","$45,060",$0,$0,$0
2259,"Galovic, Viktor","$44,988","$8,067","$6,977","$1,090"
2260,"Boltz, Sebastien","$44,922","$20,198","$18,528","$1,670"
2261,"Look, Michael","$44,890",$156,$156,$0
2262,"Gasparyan, Ervand","$44,814",$0,$0,$0
2263,"Ladipo, Sule","$44,781",$0,$0,$0
2264,"Neunteibl, Marko","$44,751",$0,$0,$0
2265,"Margaroli, Luca","$44,739","$15,799","$4,832","$10,967"
2266,"Miyachi, Kotaro","$44,690",$0,$0,$0
2267,"Buckley, Mark","$44,636",$0,$0,$0
2268,"Bohrer, Eduardo","$44,602",$0,$0,$0
2269,"O'Brien, Dean","$44,594","$16,604","$1,454","$15,150"
2270,"Siegel, Tim","$44,582",$0,$0,$0
2271,"Makiguchi, Ryusei","$44,564","$5,920","$4,752","$1,168"
2272,"Pauffley, Neil","$44,480","$7,853","$6,875",$978
2273,"Kennedy, Adam","$44,468",$0,$0,$0
2274,"Hidalgo, Gabriel Alejandro","$44,424","$4,030","$2,788","$1,242"
2275,"Hombrecher, Alexis","$44,404",$0,$0,$0
2276,"Noriega, Jose-Luis","$44,341",$0,$0,$0
2277,"Torroni, Giulio","$44,253","$1,488","$1,208",$280
2278,"N'Goran, Claude","$44,203",$0,$0,$0
2279,"Diaz-Barriga, Luis","$44,075",$162,$0,$162
2280,"Felgate, David","$44,072",$0,$0,$0
2281,"Topic, Josko","$44,071","$1,612","$1,140",$472
2282,"Moir, Kevin","$44,047",$0,$0,$0
2283,"Bambridge, Luke","$44,036","$17,035","$5,462","$11,573"
2284,"Morel, Clement","$43,924",$0,$0,$0
2285,"Catar, Tomas","$43,891",$0,$0,$0
2286,"Huard, Maxime","$43,844",$0,$0,$0
2287,"Pellerin, Ludwig","$43,800",$0,$0,$0
2288,"Kim, Dong-Hyun","$43,612",$0,$0,$0
Page 52 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2289,"Palencia, Carlos","$43,476",$162,$0,$162
2290,"Reshetnikov, Vitali","$43,470","$1,526",$572,$954
2291T,"Furusho, Eduardo","$43,441",$0,$0,$0
2291T,"Osta, Eduardo","$43,441",$0,$0,$0
2293,"Marsalek, James","$43,397","$6,836","$5,386","$1,450"
2294,"Jordan, Alvaro","$43,306",$0,$0,$0
2295,"Stansbury, Cary","$43,282",$0,$0,$0
2296,"De Loore, Joris","$43,094","$5,998","$5,134",$864
2297,"Godlewski, Robert","$43,089",$0,$0,$0
2298,"Tatlot, Johan","$42,997","$18,215","$12,992","$5,223"
2299,"Vibert, Francois-Arthur","$42,986","$6,904","$4,858","$2,046"
2300,"Kim Jr., Sun-Yong","$42,945",$180,$0,$180
2301,"Martinez, Mateo Nicolas","$42,926","$6,709","$4,905","$1,804"
2302,"Jankovic, Miki","$42,732","$15,228","$13,378","$1,850"
2303,"Singh, Ashutosh","$42,696",$36,$0,$36
2304,"Yevseyev, Denis","$42,532","$5,687","$4,621","$1,066"
2305,"Baldellou-Esteva, Antonio","$42,531",$0,$0,$0
2306,"Vorster, Tucker","$42,516","$19,071","$16,230","$2,841"
2307,"Ojeda Lara, Ricardo","$42,475","$10,021","$8,945","$1,076"
2308,"Prahlad, Srinath","$42,470",$0,$0,$0
2309,"Garetto, Gustavo","$42,421",$0,$0,$0
2310,"Menga, Giuseppe","$42,370",$36,$0,$36
2311,"Dickson, Simon","$42,304",$0,$0,$0
2312,"Poerschke, Lars","$42,291",$0,$0,$0
2313,"Heller, Peter","$42,275","$9,930","$8,274","$1,656"
2314,"Matos, Diego","$42,232",$0,$0,$0
2315,"Skoloudik, Jiri","$42,217",$0,$0,$0
2316,"Benedetti, Cristhian Ignacio","$42,172",$0,$0,$0
2317,"Fioroni, Michele","$42,141",$0,$0,$0
2318,"Alekseenko, Gleb","$42,137","$6,598","$4,992","$1,606"
2319,"Boluda-Purkiss, Carlos","$42,103","$12,448","$10,710","$1,738"
2320,"Royer, Rocky","$42,018",$0,$0,$0
2321,"Severino, Carlos Eduardo","$41,976","$14,188","$12,632","$1,556"
2322,"Jimenez-Guerra, Joan","$41,882",$0,$0,$0
2323,"Malik, Vijayant","$41,874",$0,$0,$0
2324,"Zay, Marius","$41,863",$0,$0,$0
2325,"Biasella, Adriano","$41,862",$0,$0,$0
2326,"Norby, Rasmus","$41,854",$0,$0,$0
2327,"Menendez, Roberto","$41,837",$0,$0,$0
2328,"Medina-Alvarez, Jhonathan","$41,792",$0,$0,$0
2329,"Gruber, Konstantin Don","$41,782",$0,$0,$0
2330,"Carvalho, Ronaldo","$41,771",$0,$0,$0
2331,"Balazs, Gyorgy","$41,753",$0,$0,$0
2332,"Williamson, Phillip","$41,716",$0,$0,$0
Page 53 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2333,"Doble, Jordane","$41,685",$0,$0,$0
2334,"Fattar, Anas","$41,669",$0,$0,$0
2335,"Weal, Nick","$41,659",$0,$0,$0
2336,"Mazur, Dimitri","$41,611",$0,$0,$0
2337,"Ismailov, Temur","$41,544","$15,228","$12,484","$2,744"
2338,"Munar, Jaume","$41,537","$38,732","$34,515","$4,217"
2339,"Popovic, Petar","$41,492",$0,$0,$0
2340,"Scholtz, Nicolaas","$41,467","$9,998","$8,493","$1,505"
2341,"Anikanov, Ivan","$41,458",$0,$0,$0
2342,"Aprili, Corrado","$41,323",$0,$0,$0
2343,"Recarte, Roman","$41,300",$0,$0,$0
2344,"Mangiante, Angelo","$41,299",$0,$0,$0
2345,"Plamberger, Udo","$41,298",$0,$0,$0
2346,"Bergman, Carl","$41,282",$0,$0,$0
2347,"Milojevic, Nikola","$41,221","$17,558","$15,988","$1,570"
2348,"Zlatanovic, Arsenije","$41,212","$1,602","$1,020",$582
2349,"Estruch, David","$41,156",$480,$380,$100
2350,"Arvidsson, Isak","$41,115","$9,108","$4,361","$4,747"
2351,"Baumann, Moritz","$41,071","$1,958","$1,526",$432
2352,"Smirnov, Evgueni","$41,027",$0,$0,$0
2353,"Holzinger, Tony","$41,014",$0,$0,$0
2354,"Zumpft, Martin","$40,974",$0,$0,$0
2355,"Brunner, Pascal","$40,900","$12,575","$10,388","$2,187"
2356,"Manafov, Vladyslav","$40,822","$12,646","$9,044","$3,602"
2357,"Accardo, Alessandro","$40,780",$0,$0,$0
2358,"Cho, Soong-Jae","$40,740",$510,$276,$234
2359,"Plotniy, Andrei","$40,732","$2,826","$2,418",$408
2360,"Muzaev, Richard","$40,728","$7,785","$4,404","$3,381"
2361,"Dmitriev, Kirill","$40,650","$14,968","$12,074","$2,894"
2362,"Maqdes, Abdullah","$40,624","$2,062","$1,588",$474
2363,"Rovas, Nikos","$40,600",$0,$0,$0
2364,"Timfjord, Nicklas","$40,564",$0,$0,$0
2365,"Camargo, Ricardo","$40,506",$0,$0,$0
2366,"Burke, Doug","$40,488",$0,$0,$0
2367,"Coene, Dominique","$40,435",$0,$0,$0
2368,"Ali Mutawa, Jabor Mohammed","$40,432","$14,040","$11,060","$2,980"
2369,"Jallali, Walid","$40,419",$0,$0,$0
2370,"Picco, Francesco","$40,350","$6,354","$5,610",$744
2371,"Pedersen, Martin","$40,313",$0,$0,$0
2372,"Adjei-Darko, Henry","$40,307",$0,$0,$0
2373,"Blumauer, Georg","$40,240",$0,$0,$0
2374,"Uzhylovsky, Vladimir","$40,075","$10,802","$7,512","$3,290"
2375,"Dadamo, Jeff","$40,028",$356,$292,$64
2376,"Abou El Khair, Motaz","$39,985",$0,$0,$0
Page 54 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2377,"Hsieh, Cheng-Peng","$39,984","$16,923","$1,662","$15,261"
2378,"Xia, Jia-Ping","$39,911",$0,$0,$0
2379,"Luisi, Piero","$39,891",$0,$0,$0
2380,"Baughman, Deiton","$39,721","$25,979","$14,759","$11,220"
2381,"Banks, Andrew","$39,626",$0,$0,$0
2382,"Farrow, Buff","$39,624",$0,$0,$0
2383,"Arauzo-Martinez, Juan-Samuel","$39,608","$9,951","$5,828","$4,123"
2384,"Amritraj, Stephen","$39,589",$0,$0,$0
2385,"Kiiski, Lauri","$39,533",$498,$0,$498
2386T,"Madsen, Bertrand","$39,485",$0,$0,$0
2386T,"Sabate-Bretos, Oscar","$39,485",$140,$104,$36
2388,"Iannuzzi, Enrico","$39,475",$0,$0,$0
2389,"Page, Brian","$39,466",$0,$0,$0
2390,"Hossam, Karim","$39,271","$5,352","$3,686","$1,666"
2391,"Gyetko, Brian","$39,188",$0,$0,$0
2392,"Goffi, Josh","$39,165",$0,$0,$0
2393,"Akkoyun, Haluk","$39,145",$0,$0,$0
2394,"Rake, Rodolfo","$39,070",$0,$0,$0
2395,"Chang, Carl","$39,054",$0,$0,$0
2396,"Andersson, Daniel","$39,052",$0,$0,$0
2397,"Canudas-Fernandez, David","$39,018",$0,$0,$0
2398,"Tsuchihashi, Toshihisa","$38,984",$0,$0,$0
2399,"Strambini, Alexandre","$38,972",$0,$0,$0
2400,"Kallias, Photos","$38,910",$0,$0,$0
2401,"Ysern, Pierrick","$38,875",$0,$0,$0
2402,"Alvarez, Roberto","$38,841",$0,$0,$0
2403,"Brydolf, Patrik","$38,839",$412,$312,$100
2404,"Penaud, Alexandre","$38,820",$696,$260,$436
2405,"Singh, Karunuday","$38,788","$10,294","$8,168","$2,126"
2406,"Niesten, Miliaan","$38,759","$7,120","$6,352",$768
2407,"Majchrzak, Kamil","$38,679","$22,038","$18,370","$3,668"
2408,"Taweel, Issam Haitham","$38,635","$9,767","$6,348","$3,419"
2409,"Esquerdo, Ivan","$38,597",$0,$0,$0
2410,"Wooldridge, Mark","$38,454",$0,$0,$0
2411,"Taicher, Paulo","$38,430",$0,$0,$0
2412,"Wang, Chieh-Fu","$38,358","$8,660","$3,704","$4,956"
2413,"Magg, Christian","$38,341",$0,$0,$0
2414T,"Davis, Tres","$38,296",$0,$0,$0
2414T,"Veger, Filip","$38,296","$7,161","$6,663",$498
2416,"Mager, Gianluca","$38,278","$21,763","$19,099","$2,664"
2417,"Gao, Xin","$38,253","$10,507","$5,641","$4,866"
2418,"Borgo, Francesco","$38,141","$8,641","$3,988","$4,653"
2419,"Kekez, Duje","$38,121","$8,991","$8,011",$980
2420,"Hellstrom, Mathias","$38,106",$0,$0,$0
Page 55 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2421,"Daniel, Michael","$38,093",$0,$0,$0
2422,"Hammer, Philipp","$38,084",$0,$0,$0
2423,"Yuksel, Anil","$38,059","$10,704","$7,584","$3,120"
2424,"Yarmola, Alexander","$38,030",$0,$0,$0
2425,"Falgheri, Andrea","$38,018",$497,$497,$0
2426,"Maamoun , Karim-Mohamed","$37,987","$13,236","$8,853","$4,383"
2427,"Nixon, Randy","$37,961",$0,$0,$0
2428,"Dennhardt, Frank","$37,907",$0,$0,$0
2429,"Siriluethaiwattana, Peerakiat","$37,879",$0,$0,$0
2430,"Van't Hof, Kaes","$37,788",$0,$0,$0
2431,"Zwetsch, Joao","$37,779",$0,$0,$0
2432,"Krkoska, Jiri","$37,697",$0,$0,$0
2433,"Lee, Duckhee","$37,687","$24,662","$23,842",$820
2434,"Kloer, Sascha","$37,662",$0,$0,$0
2435,"Capone, Massimo","$37,632",$0,$0,$0
2436,"Pitta, Gabriel","$37,596",$0,$0,$0
2437,"Rudman, Shaun","$37,590",$0,$0,$0
2438,"Rittersbacher, Harald","$37,551",$0,$0,$0
2439,"Maes, Julien","$37,528",$0,$0,$0
2440,"Comporto, Antonio","$37,511",$0,$0,$0
2441,"Domingues, Joao","$37,376","$12,247","$8,209","$4,038"
2442,"Vucic, Ilija","$37,362","$9,395","$2,680","$6,715"
2443,"Dragicevic, Goran","$37,360",$0,$0,$0
2444,"Popko, Dmitry","$37,335","$22,049","$20,255","$1,794"
2445,"Mohr, Patrick","$37,258",$0,$0,$0
2446,"Amador, Marcello","$37,214",$0,$0,$0
2447,"Bok, Martijn","$37,127",$0,$0,$0
2448,"Stasiak, Jurek","$37,058",$0,$0,$0
2449,"Pazicky, Michal","$37,036",$852,$536,$316
2450,"Krasnoroutskiy, Alexandre","$36,904",$0,$0,$0
2451,"Ward Hibbert, Joshua","$36,839","$4,791","$2,596","$2,195"
2452,"Blandin, Jeremy","$36,769",$0,$0,$0
2453,"Koll, Helge","$36,761",$0,$0,$0
2454,"Kok, Ralph","$36,729",$0,$0,$0
2455T,"Laranja, Augusto","$36,695","$2,236","$1,620",$616
2455T,"Manegin, Anton","$36,695",$0,$0,$0
2457,"Flores, Luis Manuel","$36,677",$0,$0,$0
2458,"Doakmaiklee, Weerapat","$36,652",$0,$0,$0
2459,"Silva, Caio","$36,637","$5,319","$3,484","$1,835"
2460,"Smith, Otis","$36,612",$0,$0,$0
2461,"Escobedo, Ernesto","$36,557","$14,042","$13,934",$108
2462,"Moraing, Heiner","$36,539",$0,$0,$0
2463,"Boye, Maxime","$36,518",$0,$0,$0
2464,"Katic, Dejan","$36,514","$3,038","$2,930",$108
Page 56 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2465,"Lopez Cassaccia, Daniel-Alejandro","$36,506",$0,$0,$0
2466,"Livraghi, Mattia","$36,395",$0,$0,$0
2467,"Zhang, Zhizhen","$36,354","$30,399","$23,314","$7,085"
2468,"Thomson, Clinton","$36,350",$0,$0,$0
2469,"Soulie, Serge","$36,307",$0,$0,$0
2470,"Krainik, Pavel","$36,263","$6,204","$4,524","$1,680"
2471,"Colla, Matteo","$36,261",$0,$0,$0
2472,"Jansson, Ville","$36,255",$0,$0,$0
2473,"Drake, Chris","$36,244",$0,$0,$0
2474,"Xu, Jun-Chao","$36,167",$0,$0,$0
2475,"Kwon, Chris","$36,150",$0,$0,$0
2476,"Cauvard, Simon","$36,124",$0,$0,$0
2477,"Garcia-Requena, Jose","$36,094",$0,$0,$0
2478,"Fernandez, Jose Antonio","$36,058",$0,$0,$0
2479,"Theissen, Harald","$36,019",$0,$0,$0
2480,"Miron, Marcel-Ioan","$35,988",$0,$0,$0
2481,"Calderon-Rodriguez, Carlos","$35,937",$0,$0,$0
2482,"Ghedin, Nicola","$35,913","$8,008","$6,734","$1,274"
2483,"Touzil, Simon","$35,841",$0,$0,$0
2484,"Mazza, Edoardo","$35,821",$0,$0,$0
2485,"Rumenov Payakov, Georgi","$35,749","$10,976","$10,278",$698
2486,"Perez-Perez, Sergio","$35,748","$1,160",$0,"$1,160"
2487,"Brown, Ricky","$35,729",$0,$0,$0
2488,"Agar, Ryan","$35,662","$3,536","$2,232","$1,304"
2489,"Galik, Branislav","$35,635",$0,$0,$0
2490,"Slovic, Aleksander","$35,556",$0,$0,$0
2491,"Vekemans, Johan","$35,500",$0,$0,$0
2492,"Burtscher, Roland","$35,498",$0,$0,$0
2493,"Sakamoto, Pedro","$35,467","$9,246","$7,655","$1,591"
2494,"Meniane, Trystan","$35,381",$0,$0,$0
2495,"Hajji, Abdulla","$35,376",$0,$0,$0
2496,"Vandenbulcke, Yannick","$35,312",$0,$0,$0
2497T,"De Bonnevie, Philippe","$35,246",$0,$0,$0
2497T,"Wiryawan, Bonit","$35,246",$0,$0,$0
2499,"Kannan, Vijay","$35,245",$0,$0,$0
2500,"Hasko, Juraj","$35,128",$0,$0,$0
2501,"Na, Jung-Woong","$35,099","$8,906","$8,038",$868
2502,"Hayes, John","$35,062",$0,$0,$0
2503,"O'Neille, Matias","$35,047",$0,$0,$0
2504,"Anagnastopol, Victor-Mugurel","$35,040","$1,796",$380,"$1,416"
2505,"Davidson, James","$34,863",$0,$0,$0
2506,"Failla, Greg","$34,837",$0,$0,$0
2507,"Siggia, Ricardo","$34,812",$0,$0,$0
2508,"Pecotic, Matija","$34,776","$28,138","$25,274","$2,864"
Page 57 of 483,Statistics/ Prize Money/ Career,,,Report as of,"Nov 15, 2015"
,ATP Prize Money Leaders (US$),,,,
"Rankings Date: Nov 16, 2015",,,,,
Money,,,,,
Rank,Player,Career,YTD,Singles,Doubles
2509,"Carpen, Alexandru-Daniel","$34,767","$5,114",$726,"$4,388"
2510,"Pham, Thierry","$34,754",$0,$0,$0
2511,"Gavrila, Adrian","$34,642",$0,$0,$0
2512,"Carril, Esteban","$34,580",$0,$0,$0
2513,"Viola, Marco","$34,560",$0,$0,$0
2514,"Glancy, Daniel","$34,532","$5,220","$3,220","$2,000"
2515,"Freelove, Oliver","$34,497",$0,$0,$0
2516,"Arevalo, Rafael","$34,441",$140,$104,$36
2517,"Ternar, Tomislav","$34,438","$5,990","$5,526",$464
2518,"Guerrero, Gustavo","$34,433",$0,$0,$0
2519,"Custer, Brett","$34,385",$0,$0,$0
2520,"Jones, G.D.","$34,371",$0,$0,$0
2521,"Chikhladze, Lado","$34,363",$0,$0,$0
2522,"Chung, Hee-Seok","$34,345",$0,$0,$0
2523,"Fitzpatrick, Andrew","$34,312",$0,$0,$0
2524,"Fischer, Holger","$34,298",$0,$0,$0
2525,"Vacek, Martin","$34,293",$0,$0,$0
2526,"Giraudo, Alberto","$34,287","$1,274",$0,"$1,274"
2527,"Barron, Scott","$34,262",$0,$0,$0
2528,"Fugate, Marcus","$34,227",$408,$344,$64
2529,"Mott, Blake","$34,204","$13,337","$12,183","$1,154"
2530,"Wettengel, Chris","$34,190",$0,$0,$0
2531,"Fernandez, Ernie","$34,167",$0,$0,$0
2532,"Fallert, Florian","$34,108","$11,123","$9,500","$1,623"
2533,"Fukui, Tsuyoshi","$34,083",$0,$0,$0
2534,"Jahn, Jeremy","$33,973","$7,127","$6,703",$424
2535,"Redondi, Emiliano","$33,970",$0,$0,$0
2536,"Blecha, Jan","$33,861","$3,160","$2,448",$712
2537,"Matos Gil, Israel","$33,860",$0,$0,$0
2538,"Schmolzer, Patrick","$33,858",$0,$0,$0
2539,"Patino, Luis","$33,848","$11,648","$5,706","$5,942"
2540,"Sykut, Maciek","$33,801",$0,$0,$0
2541,"Portaluri, Giorgio","$33,797","$3,242","$1,884","$1,358"
