Rank,Player,YTD,Singles,Doubles,Career
2310,"Alcaraz Ivorra, Albert",9146,7424,1722,53579
2311,"Vilardo, Francesco",13773,9700,4073,53487
2312,"Rousset, Elie",1124,776,348,53317
2313,"Krainik, Pavel",9405,7725,1680,53295
2314,"Jotovski, Tomislav",12641,10263,2378,53291
2315,"Mitchell, Toby",0,0,0,53242
2316,"Rumyantsev, Alexander",0,0,0,53233
2317,"Roshan, Nima",0,0,0,53227
2318,"Rachidi, Younes",210,156,54,53102
2319,"Silva, Caio",9589,5074,4515,53059
2320,"Makiguchi, Ryusei",4127,3521,606,52979
2321,"Bottazzi, Luca",0,0,0,52945
2322,"Frigerio, Lorenzo",17163,13521,3642,52865
2323,"Nettle, Shannon",0,0,0,52822
2324,"Grenier, Stephane",0,0,0,52788
2325,"Marafiote, Domenic",0,0,0,52763
2326,"Song, Evan",18312,15060,3252,52718
2327,"Heyman, Christopher",25953,23648,2305,52647
2328,"Gomes, Eric",0,0,0,52482
2329,"Dupuy, Baptiste",0,0,0,52477
2330,"Pellegrino, Andrea",32053,25368,6685,52351
2331,"Reinwein, Sami",12345,8777,3568,52261
2332,"Mirzadeh, Vahid",0,0,0,52211
2333,"Valverde, Juan-Manuel",0,0,0,52185
2334,"Larsen, Thomas",0,0,0,52164
2335,"Fanselow, Sebastian",26376,23081,3295,52034
2336,"Simonsson, Fred",15856,10285,5571,52026
2337,"Lescure, Mick",16140,11139,5001,52008
2338,"Heller, Peter",6876,5271,1605,51965
2339,"Becker, Richard",0,0,0,51696
2340,"Turner, James",0,0,0,51682
2341,"Erguden, Baris",0,0,0,51533
2342,"Agamenone, Franco",18833,8825,10008,51467
2343,"Bamford, Neil",0,0,0,51328
2344,"Lootsma, Niels",16918,9239,7679,51305
2345,"Kecmanovic, Miomir",46861,44481,2380,51253
2346,"Biryukov, Mikhail",0,0,0,51200
2347,"Scherman, Ted",0,0,0,51188
2348,"Kekez, Duje",7099,6025,1074,51186
2349,"Novak, David",0,0,0,51172
2350,"Vajda, Ivan",0,0,0,51136
2351,"Moneke, Steven",0,0,0,51103
2352,"Sabanov, Matej",15630,6772,8858,51086
2353,"Rath, Marc",0,0,0,51059
2354,"Tiberti, Gustavo",0,0,0,51046
2355,"Bonneau, Stephane",0,0,0,50979
2356,"Muzaev, Richard",5918,2515,3403,50943
2357,"Alekseenko, Gleb",2210,1196,1014,50928
2358,"Frantzen, Romano",0,0,0,50852
2359,"Monteferrario, Joaquin-Jesus",0,0,0,50670
2360,"Krumrey, Florian",0,0,0,50668
2361,"Downs, Steven",0,0,0,50607
2362,"Davydenko, Philipp",1448,1448,0,50585
2363,"Sato, Bumpei",0,0,0,50503
2364,"Burton, Lewis",0,0,0,50500
2365,"Williams, Jeff",0,0,0,50498
2366,"Vlaski, Aleksandar",0,0,0,50462
2367,"Withrow, Jackson",41470,0,41470,50423
2368,"Barbosa, Romain",11050,9790,1260,50389
2369,"Rybalko, Andrei",0,0,0,50368
2370,"Vilarrubi, Martin",0,0,0,50366
2371,"Michelotti, Francesco",0,0,0,50317
2372,"Aubone, Jean-Yves",0,0,0,50294
2373,"Kuhn, Nicola",45878,45447,431,50262
2374,"Montero, Jorge",9667,6224,3443,50150
2375,"Hubble, Adam",0,0,0,49986
2376,"O'Mara, Jonny",24315,2214,22101,49944
2377,"Urh, Borut",0,0,0,49943
2378,"Saric, Igor",0,0,0,49842
2379,"Gajjar, Rohan",0,0,0,49823
2380,"Ouahabi, Talal",0,0,0,49817
2381,"Haas, Rudiger",0,0,0,49741
2382,"Johansson, Kjell",0,0,0,49711
2383,"Vivero Gonzalez, Pablo",15924,13553,2371,49683
2384,"Bellier, Antoine",18696,14492,4204,49656
2385,"Scheidweiler, Mike",0,0,0,49645
2386,"Kestelboim, Mariano",18702,13957,4745,49630
2387,"Burniol, Guillem",0,0,0,49555
2388,"Sachire, Ryan",0,0,0,49419
2389,"Kontinen, Micke",0,0,0,49328
2390,"Tabatruong, Maxime",15898,14054,1844,49288
2391,"Look, Michael",4122,2766,1356,49272
2392,"Hung, Jui-Chen",10410,5654,4756,49216
2393,"Dmitriev, Kirill",3125,2545,580,49102
2394,"Tyson, Desmond",0,0,0,49090
2395,"Kandler, Hans-Peter",0,0,0,48938
2396,"Stancik, Jan",0,0,0,48937
2397,"De Waard, Steven",20512,1770,18742,48874
2398,"Kon, Alejandro",54,0,54,48871
2399,"Koepfer, Dominik",34630,30235,4395,48866
2400,"Vliegen, Joran",21076,1368,19708,48808
2401,"Baldi, Filippo",21178,16097,5081,48792
2402,"Pokrajac, Milan",0,0,0,48765
2403,"Bale, Stuart",0,0,0,48554
2404,"Katic, Dejan",6573,5559,1014,48367
2405,"Ghedin, Nicola",7084,6298,786,48277
2406,"Gorban, Andrei",0,0,0,48213
2407,"Fallert, Florian",8506,6529,1977,48186
2408,"Belgraver, Martijn",0,0,0,48166
2409,"Filenkov, Alexei",0,0,0,48102
2410,"Lin, Bing Chao",0,0,0,48098
2411,"Virgili, Adelchi",16920,15358,1562,48055
2412,"Becka, Jaromir",0,0,0,48013
2413,"Bar, Dekel",11173,7770,3403,47920
2414,"Schnur, Max",25709,0,25709,47884
2415,"Mamoun, Mohamed",0,0,0,47866
2416,"Letcher, Chris",0,0,0,47802
2417,"Saliola, Marcelo",0,0,0,47779
2418,"Watanuki, Yusuke",6379,4465,1914,47753
2419,"Pla Malfeito, Jaume",16250,10441,5809,47736
2420,"Andersson, Henrik",0,0,0,47713
2421T,"Garcia-Sintes, Javier",0,0,0,47694
2421T,"Rondoni, Pietro",14357,11614,2743,47694
2423,"Renard, Alexandre",0,0,0,47681
2424,"Licciardi, Pietro",13228,9737,3491,47577
2425,"Sekac, Branislav",0,0,0,47549
2426,"Luddi, Gianluca",0,0,0,47526
2427,"Cortes, Jaime",0,0,0,47483
2428,"Gomez, Alejandro",6588,4989,1599,47432
2429,"Mukund, Sasi Kumar",21606,19350,2256,47397
2430,"Brunken, Jaan-Frederik",0,0,0,47359
2431,"Deviatiarov, Marat",10384,6287,4097,47176
2432,"Ivanov, Pavel",0,0,0,47150
2433,"Falenti, Rainer",0,0,0,47149
2434,"Mukhometov, Philipp",0,0,0,47110
2435,"Christensen, Morten",0,0,0,47096
2436,"Fernandes, Tiago",0,0,0,47095
2437,"Thompson, Nathan",0,0,0,47083
2438,"Ribeiro Neto, Eladio",0,0,0,47046
2439,"Hampel, Lenny",20678,18471,2207,46989
2440,"Katayama, Sho",11951,8068,3883,46951
2441,"Netuschil, Marvin",11101,9356,1745,46911
2442,"Kudrnac, Pavel",0,0,0,46869
2443,"Veger, Filip",156,156,0,46807
2444,"Boscatto, Massimo",0,0,0,46799
2445,"Vasilenko, Alexander",13047,11442,1605,46780
2446,"Bloemke, Dennis",0,0,0,46762
2447,"Safiullin, Roman",17598,16920,678,46757
2448,"Botfield, Stephen",0,0,0,46689
2449,"Hossam, Karim",1722,1416,306,46668
2450,"Zayed, Mousa Shanan",7840,3455,4385,46646
2451,"Navarro-Batles, Lazaro",0,0,0,46644
2452,"Antonescu, Vasile",12518,8221,4297,46594
2453,"Borgula, Boris",0,0,0,46381
2454,"Flanagan, Ian",0,0,0,46354
2455,"Rodriguez, Juan Antonio",0,0,0,46337
2456,"N'Goran, Clement",0,0,0,46321
2457,"Yim, Robert",0,0,0,46307
2458,"Gaspar Murta, Andre",6472,5488,984,46296
2459,"Stimpson, John",0,0,0,46176
2460,"Von Massow, George",13683,9754,3929,46048
2461,"Martos Gornes, Sergio",16668,7374,9294,46045
2462,"Sandbichler, Armin",0,0,0,45780
2463,"Harboe, Phillip",0,0,0,45737
2464,"Brydolf, Patrik",6696,5154,1542,45707
2465,"Rudi, Patricio",0,0,0,45667
2466,"Ali, Zeeshan",0,0,0,45664
2467,"Lindgren, Peter",0,0,0,45617
2468,"Picco, Francesco",0,0,0,45554
2469,"Spir, Juan-Carlos",0,0,0,45437
2470,"Jeanclaude, Frederic",0,0,0,45401
2471,"Cias, Pawel",13287,11822,1465,45352
2472,"Allgauer, Florian",0,0,0,45256
2473,"Armstrong, Miles",0,0,0,45245
2474,"Lejnieks, Karlis",0,0,0,45204
2475,"Malla, Bastian",4308,3642,666,45199
2476,"Benneteau, Antoine",0,0,0,45178
2477,"Boretti, Stian",0,0,0,45065
2478,"Abid, Haythem",0,0,0,45060
2479,"Durasovic, Viktor",21546,17303,4243,45027
2480,"Giraldi Requena, Marcos",3054,2250,804,45006
2481,"Libietis, Mikelis",12741,2230,10511,44948
2482,"Shofayziyev, Shonigmatjon",3976,1884,2092,44942
2483,"Zhurbin, Alexander",9576,8100,1476,44821
2484,"Gasparyan, Ervand",0,0,0,44814
2485,"Vavassori, Andrea",25692,13151,12541,44812
2486,"Zormann, Marcelo",12307,6928,5379,44783
2487,"Ladipo, Sule",0,0,0,44781
2488,"Neunteibl, Marko",0,0,0,44751
2489,"Miyachi, Kotaro",0,0,0,44690
2490,"Buckley, Mark",0,0,0,44636
2491,"Bohrer, Eduardo",0,0,0,44602
2492,"Siegel, Tim",0,0,0,44582
2493,"Khabibulin, Timur",13216,5384,7832,44564
2494,"Trongcharoenchaikul, Wishaya",15770,13025,2745,44562
2495,"Topic, Josko",438,438,0,44529
2496,"Kennedy, Adam",0,0,0,44468
2497,"Luz, Orlando",13238,10496,2742,44455
2498,"Malik, Vijayant",1764,1398,366,44420
2499,"Hombrecher, Alexis",0,0,0,44404
2500,"Noriega, Jose-Luis",0,0,0,44341
2501,"Diaz-Barriga, Luis",54,0,54,44269
2502,"Torroni, Giulio",0,0,0,44253
2503,"N'Goran, Claude",0,0,0,44203
2504,"Maqdes, Abdullah",2662,1984,678,44154
2505,"Felgate, David",0,0,0,44072
2506,"Moir, Kevin",0,0,0,44047
2507,"Reshetnikov, Vitali",288,0,288,44028
2508,"Morel, Clement",0,0,0,43924
2509,"Palencia, Carlos",210,156,54,43894
2510,"Catar, Tomas",0,0,0,43891
2511,"Huard, Maxime",0,0,0,43844
2512,"Pellerin, Ludwig",0,0,0,43800
2513,"Kocevar-Desman, Tom",6064,4544,1520,43690
2514,"Chaplin, Jarryd",14581,0,14581,43670
2515,"Kim, Dong-Hyun",0,0,0,43612
2516T,"Furusho, Eduardo",0,0,0,43441
2516T,"Osta, Eduardo",0,0,0,43441
2518,"Te, Rigele",21459,16052,5407,43405
2519,"Jordan, Alvaro",0,0,0,43306
2520,"Stansbury, Cary",0,0,0,43282
2521,"Matos, Diego",858,156,702,43090
2522,"Godlewski, Robert",0,0,0,43089
2523,"Harris, Andrew",14852,13832,1020,43057
2524,"Kim Jr., Sun-Yong",0,0,0,42945
2525,"Smola, Maciej",9138,5051,4087,42816
2526,"Pel, David",17185,430,16755,42811
2527,"Singh, Ashutosh",0,0,0,42760
2528,"Salaba, Libor",2726,1680,1046,42695
2529,"Reboul, Fabien",15295,12010,3285,42666
2530,"Baldellou-Esteva, Antonio",0,0,0,42531
2531,"Prahlad, Srinath",0,0,0,42470
2532,"Menga, Giuseppe",0,0,0,42434
2533,"Anagnastopol, Victor-Mugurel",3066,986,2080,42429
2534,"Fattar, Anas",720,570,150,42425
2535,"Garetto, Gustavo",0,0,0,42421
2536,"Zlatanovic, Arsenije",660,414,246,42329
2537,"Ficovich, Juan Pablo",21836,19104,2732,42314
2538,"Dickson, Simon",0,0,0,42304
2539,"Poerschke, Lars",0,0,0,42291
2540,"Menendez, Roberto",430,430,0,42267
2541,"Nagy, Peter",13641,11088,2553,42219
2542,"Skoloudik, Jiri",0,0,0,42217
2543,"Bensoussan, Samuel",19069,15601,3468,42197
2544,"Benedetti, Cristhian Ignacio",0,0,0,42172
2545,"Fioroni, Michele",0,0,0,42141
2546,"Royer, Rocky",0,0,0,42018
2547,"Penaud, Alexandre",853,520,333,41966
2548,"Jimenez-Guerra, Joan",0,0,0,41882
2549,"Zay, Marius",0,0,0,41863
2550,"Biasella, Adriano",0,0,0,41862
2551,"Norby, Rasmus",0,0,0,41854
2552,"Medina-Alvarez, Jhonathan",0,0,0,41792
2553,"Gruber, Konstantin Don",0,0,0,41782
2554,"Carvalho, Ronaldo",0,0,0,41771
2555,"Pasha, Nathan",15640,8935,6705,41767
2556,"Anikanov, Ivan",96,0,96,41766
2557,"Balazs, Gyorgy",0,0,0,41753
2558,"Williamson, Phillip",0,0,0,41716
2559,"Doble, Jordane",0,0,0,41685
2560,"Weal, Nick",0,0,0,41659
2561,"Mazur, Dimitri",0,0,0,41611
2562,"Lock, Benjamin",21549,13735,7814,41605
2563,"Popovic, Petar",0,0,0,41492
2564,"Sabanin, Yan",10608,8316,2292,41489
2565,"Aprili, Corrado",0,0,0,41323
2566,"Recarte, Roman",0,0,0,41300
2567,"Mangiante, Angelo",0,0,0,41299
2568,"Plamberger, Udo",0,0,0,41298
2569,"Kiiski, Lauri",1103,783,320,41293
2570,"Bergman, Carl",0,0,0,41282
2571,"Estruch, David",96,0,96,41252
2572,"Shiga, Masato",11586,8571,3015,41187
2573,"Baumann, Moritz",0,0,0,41077
2574,"Smirnov, Evgueni",0,0,0,41027
2575T,"Arauzo-Martinez, Juan-Samuel",0,0,0,41014
2575T,"Holzinger, Tony",0,0,0,41014
2577,"Zumpft, Martin",0,0,0,40974
2578,"Grills, Jacob",8847,8307,540,40934
2579,"Cho, Soong-Jae",0,0,0,40880
2580,"Accardo, Alessandro",0,0,0,40780
2581,"Monteiro, Joao",33218,30401,2817,40740
2582,"Plotniy, Andrei",0,0,0,40738
2583,"Rovas, Nikos",0,0,0,40600
2584,"Timfjord, Nicklas",0,0,0,40564
2585,"Camargo, Ricardo",0,0,0,40506
2586,"Burke, Doug",0,0,0,40488
2587,"Coene, Dominique",0,0,0,40435
2588,"Jallali, Walid",0,0,0,40419
2589,"Pedersen, Martin",0,0,0,40313
2590,"Adjei-Darko, Henry",0,0,0,40307
2591,"Blumauer, Georg",0,0,0,40240
2592,"Laranja, Augusto",1446,1242,204,40135
2593,"Dadamo, Jeff",0,0,0,40028
2594,"Grenier, Hugo",16597,15871,726,40025
2595,"Abou El Khair, Motaz",0,0,0,39985
2596,"Pichler, David",20327,15067,5260,39952
2597,"Xia, Jia-Ping",0,0,0,39911
2598,"Luisi, Piero",0,0,0,39891
2599,"Duldaev, Daniiar",12279,8436,3843,39817
2600,"Banks, Andrew",0,0,0,39626
2601,"Farrow, Buff",0,0,0,39624
2602,"Meis, Pascal",15392,11207,4185,39621
2603T,"Amritraj, Stephen",0,0,0,39589
2603T,"Mies, Andreas",18381,0,18381,39589
2605,"Denolly, Corentin",15640,12917,2723,39583
2606,"Simon, Tobias",15316,13755,1561,39500
2607T,"Madsen, Bertrand",0,0,0,39485
2607T,"Sabate-Bretos, Oscar",0,0,0,39485
2609,"Iannuzzi, Enrico",0,0,0,39475
2611,"Diep, Florent",11797,9256,2541,39422
2612,"Semmler, Miguel",17699,13911,3788,39390
2613,"Borgo, Francesco",0,0,0,39337
2614,"Poplavskyy, Stanislav",2604,2022,582,39251
2615,"Gyetko, Brian",0,0,0,39188
2616,"Goffi, Josh",0,0,0,39165
2617,"Akkoyun, Haluk",0,0,0,39145
2618,"Rake, Rodolfo",0,0,0,39070
2619,"Chang, Carl",0,0,0,39054
2620,"Andersson, Daniel",0,0,0,39052
2621,"Canudas-Fernandez, David",0,0,0,39018
2622,"Ternar, Tomislav",624,624,0,38994
2623,"Tsuchihashi, Toshihisa",0,0,0,38984
2624,"Strambini, Alexandre",0,0,0,38972
2625,"Kallias, Photos",0,0,0,38910
2626,"Sabanov, Ivan",11103,1780,9323,38888
2627,"Wang, Chieh-Fu",0,0,0,38876
2628,"Ysern, Pierrick",0,0,0,38875
2629,"Alvarez, Roberto",0,0,0,38841
2630,"Na, Jung-Woong",1458,1188,270,38817
2631,"Zayid, Mubarak Shannan",18142,13919,4223,38722
2632,"Petrone, Alessandro",14108,13331,777,38625
2633,"Mugevicius, Lukas",936,774,162,38618
2634,"Esquerdo, Ivan",0,0,0,38597
2635,"Werner, Jean-Marc",0,0,0,38525
2636,"Astorga, Mauricio",390,156,234,38502
2637,"Draganja, Tomislav",19948,0,19948,38485
2638,"Wooldridge, Mark",0,0,0,38454
2639,"Diarra, Gibril",10338,9068,1270,38438
2640,"Taicher, Paulo",0,0,0,38430
2641,"Magg, Christian",0,0,0,38341
2642,"Rumenov Payakov, Georgi",0,0,0,38336
2643,"Davis, Tres",0,0,0,38296
2644,"Laurent, Yanais",13815,8893,4922,38291
2645,"Ward Hibbert, Joshua",0,0,0,38290
2646,"Falgheri, Andrea",0,0,0,38158
2647,"Hellstrom, Mathias",0,0,0,38106
2648,"Merckx, Jonas",11071,8977,2094,38105
2649,"Hernando Ruano, Jorge",2296,1726,570,38100
2650,"Daniel, Michael",0,0,0,38093
2651,"Hammer, Philipp",0,0,0,38084
2652,"Yarmola, Alexander",0,0,0,38030
2653,"Nixon, Randy",0,0,0,37961
2654,"Dennhardt, Frank",0,0,0,37907
2655,"Martin, Toby",5176,3786,1390,37904
2656,"Siriluethaiwattana, Peerakiat",0,0,0,37879
2657,"Tsuchiya, Alexandre",5043,3261,1782,37864
2658,"Van't Hof, Kaes",0,0,0,37788
2659,"Zwetsch, Joao",0,0,0,37779
2660,"Krkoska, Jiri",0,0,0,37697
2661,"Rawat, Sidharth",13632,12212,1420,37673
2662,"Kloer, Sascha",0,0,0,37662
2663,"Capone, Massimo",0,0,0,37632
2664,"Pitta, Gabriel",0,0,0,37596
2665,"Rudman, Shaun",0,0,0,37590
2666,"Rittersbacher, Harald",0,0,0,37551
2667,"Maes, Julien",0,0,0,37528
2668,"Comporto, Antonio",0,0,0,37511
2669,"Dragicevic, Goran",0,0,0,37360
2670,"Glancy, Daniel",946,586,360,37301
2671,"Podzus, Martins",10655,9605,1050,37300
2672,"Mohr, Patrick",0,0,0,37258
2673,"Amador, Marcello",0,0,0,37214
2674,"Bok, Martijn",0,0,0,37127
2675,"Stasiak, Jurek",0,0,0,37058
2676,"Varillas, Juan Pablo",14299,12196,2103,37051
2677,"Pazicky, Michal",0,0,0,37036
2678,"Wessels, Louis",13397,11664,1733,37010
2679,"Chung, Hong",10139,8183,1956,36951
2680,"Krasnoroutskiy, Alexandre",0,0,0,36904
2681,"Walsh, Darren",0,0,0,36903
2682,"Celebic, Ljubomir",10802,9335,1467,36862
2683,"Calderon-Rodriguez, Carlos",0,0,0,36853
2684,"Hochwalt, Tyler",2226,1788,438,36801
2685,"Blandin, Jeremy",0,0,0,36769
2686,"Koll, Helge",0,0,0,36761
2687,"Kok, Ralph",0,0,0,36729
2688,"Falcao, Goncalo",5296,3108,2188,36724
2689,"Raspudic, Franjo",4613,4013,600,36696
2690,"Manegin, Anton",0,0,0,36695
2691T,"Flores, Luis Manuel",0,0,0,36677
2691T,"Mylokostov, Denys",8601,7536,1065,36677
2693,"Doakmaiklee, Weerapat",0,0,0,36652
2694,"Ghorbel, Anis",15665,8948,6717,36631
2695,"Portaluri, Giorgio",1582,690,892,36628
2696,"Smith, Otis",0,0,0,36612
2697,"Moraing, Heiner",0,0,0,36539
2698,"Boye, Maxime",0,0,0,36518
2699,"Imai, Shintaro",19246,13394,5852,36507
2700,"Lopez Cassaccia, Daniel-Alejandro",0,0,0,36506
2701,"Kaza, Vinayak Sharma",2662,1606,1056,36474
2702,"Livraghi, Mattia",0,0,0,36395
2703,"Miron, Marcel-Ioan",271,0,271,36360
2704,"Thomson, Clinton",0,0,0,36350
2705,"Soulie, Serge",0,0,0,36307
2706,"Karimov, Jurabek",12419,10033,2386,36283
2707,"Kalenichenko, Danylo",13517,10007,3510,36281
2708,"Colla, Matteo",0,0,0,36261
2709,"Jansson, Ville",0,0,0,36255
2710,"Drake, Chris",0,0,0,36244
2711,"Van de Zandschulp, Botic",21313,15168,6145,36209
2712,"Xu, Jun-Chao",0,0,0,36167
2713,"Kwon, Chris",0,0,0,36150
2714,"Kellovsky, Dominik",9657,5821,3836,36148
2715,"Cauvard, Simon",0,0,0,36124
2716,"Garcia-Requena, Jose",0,0,0,36094
2717,"Van Beem, Colin",12237,9372,2865,36063
2718,"Fernandez, Jose Antonio",0,0,0,36058
2719,"Theissen, Harald",0,0,0,36019
2720,"Peralta-Tello, Eduardo",1374,468,906,35984
2721,"Touzil, Simon",0,0,0,35841
2722,"Mazza, Edoardo",0,0,0,35821
2723T,"Borsos, Gabor",16392,5030,11362,35748
2723T,"Perez-Perez, Sergio",0,0,0,35748
2725,"Kanar, Jonathan",14730,9996,4734,35739
2726,"Brown, Ricky",0,0,0,35729
2727,"Agar, Ryan",0,0,0,35662
2728,"Galik, Branislav",0,0,0,35635
2729,"Slovic, Aleksander",0,0,0,35556
2730,"Vekemans, Johan",0,0,0,35500
2731,"Burtscher, Roland",0,0,0,35498
2732,"Meniane, Trystan",0,0,0,35381
2733,"Hajji, Abdulla",0,0,0,35376
2734,"Descotte, Matias Franco",13852,9017,4835,35349
2735,"Ochi, Makoto",10672,9626,1046,35284
2736T,"De Bonnevie, Philippe",0,0,0,35246
2736T,"Wiryawan, Bonit",0,0,0,35246
2738,"Kannan, Vijay",0,0,0,35245
2739,"Hasko, Juraj",0,0,0,35128
2740,"Hayes, John",0,0,0,35062
2741,"O'Neille, Matias",0,0,0,35047
2742,"Schonenberg, Tom",4440,1244,3196,34879
2743,"Davidson, James",0,0,0,34863
2744,"Failla, Greg",0,0,0,34837
2745,"Fugate, Marcus",258,258,0,34813
2746,"Siggia, Ricardo",0,0,0,34812
2747,"Papik, Tomas",13646,10314,3332,34787
2748,"Carpen, Alexandru-Daniel",0,0,0,34778
2749,"Pham, Thierry",0,0,0,34754
2750,"Cox, Jordan",1660,0,1660,34721
2751,"Blecha, Jan",0,0,0,34650
2752,"Gavrila, Adrian",0,0,0,34642
2753,"Carril, Esteban",0,0,0,34580
2754,"Viola, Marco",0,0,0,34560
2755,"Freelove, Oliver",0,0,0,34497
2756,"Sels, Jelle",13541,10530,3011,34468
2757,"Zukas, Matias",10529,6701,3828,34460
2758,"Arevalo, Rafael",0,0,0,34441
2759,"Guerrero, Gustavo",0,0,0,34433
2760,"Farquharson, Tom",12007,11809,198,34398
2761,"Custer, Brett",0,0,0,34385
2762,"Jones, G.D.",0,0,0,34371
2763,"Wettengel, Chris",0,0,0,34366
2764,"Chikhladze, Lado",0,0,0,34363
2765,"Chung, Hee-Seok",0,0,0,34345
2766,"Fitzpatrick, Andrew",0,0,0,34312
2767,"Fischer, Holger",0,0,0,34298
2768,"Vacek, Martin",0,0,0,34293
2769,"Giraudo, Alberto",0,0,0,34287
2770,"Barron, Scott",0,0,0,34262
2771,"Della Tommasina, Davide",3623,1924,1699,34227
2772,"Fernandez, Ernie",0,0,0,34167
2773,"Fukui, Tsuyoshi",0,0,0,34083
2774,"Statzberger, Thomas",14898,11937,2961,34082
2775,"Redondi, Emiliano",0,0,0,33970
2776,"Schmolzer, Patrick",0,0,0,33930
2777,"Jomby, Tom",9330,6081,3249,33919
2778,"Massara, Antonio",9773,7443,2330,33907
2779,"Matos Gil, Israel",0,0,0,33860
2780,"Descloix, Dorian",408,258,150,33827
2781,"Sykut, Maciek",0,0,0,33801
2782,"Cassaigne, Julien",0,0,0,33796
2783,"Uppal, Vishal",0,0,0,33728
2784,"de Mesa, Rafael",0,0,0,33725
2785,"Roy , Matthieu",3588,2336,1252,33685
2786,"Gao, Wan",0,0,0,33623
2787,"Kunnap, Mait",0,0,0,33601
2788,"Villacorta-Alonso, Ricardo",0,0,0,33573
2789,"Lee, Seung-Hoon",0,0,0,33511
2790,"Mullner, Philipp",0,0,0,33507
2791,"Ventura-Martell, Ferran",0,0,0,33490
2792,"Bondarenko, Vladislav",0,0,0,33479
2793,"Spencer, Wil",8030,6377,1653,33477
2794,"Sendin, Victor",0,0,0,33461
2795,"Pozdnev, Sergei",0,0,0,33394
2796,"Werner, Ivo",0,0,0,33382
2797,"Carli, Cristian",18849,14704,4145,33285
2798,"Cinkus, Ivan",0,0,0,33271
2799,"Rushby, Tom",0,0,0,33257
2800,"Danilovic, Daniel",0,0,0,33216
2801,"Mladenov, Vasko",4640,2772,1868,33215
2802,"Foxworth, Bruce",0,0,0,33214
2803,"Camarco, Alessandro",0,0,0,33211
2804,"Barrientos, Felix",0,0,0,33202
2805,"Cazes-Carrere, Thomas",0,0,0,33189
2806,"Cornea, Victor Vlad",7184,2170,5014,33170
2807,"Villanueva, Gonzalo",9373,6530,2843,33166
2808,"Ritz, Kresimir",54,0,54,33156
2809,"Duran, Sergi",0,0,0,33135
2810,"May, James",0,0,0,33126
2811,"Munoz-Abreu, Jordi",4033,516,3517,33099
2812,"Aerts, Timothy",0,0,0,33098
2813T,"Fatic, Nerman",8316,6345,1971,33087
2813T,"Snyman, Vaughan",0,0,0,33087
2815,"Shokeen, Vivek",0,0,0,33056
2816,"Geerts, Michael",5119,3735,1384,33045
2817,"Kuchna, Patrice",0,0,0,32999
2818,"Uriarte, Sebastian",0,0,0,32950
2819,"Agabigun, Sarp",15264,8632,6632,32909
2820,"Catarina, Lucas",20144,18785,1359,32867
2821,"Jastraunig, Lukas",0,0,0,32821
2822,"Boruszewski, Jan",0,0,0,32796
2823,"Parker, Al",0,0,0,32734
2824,"Danis, Marko",0,0,0,32664
2825,"Paval, Costin",0,0,0,32597
2826,"O'Brien, Colin",0,0,0,32553
2827,"Parun, Bernard",0,0,0,32551
2828,"Hartman, Alexander",0,0,0,32472
2829,"Frost, Leon",0,0,0,32427
2830,"Van Rijthoven, Tim",0,0,0,32418
2831,"Marfia, Matteo",560,416,144,32417
2832,"Seeberger, Matt",2362,0,2362,32360
2833,"Picco, Agustin",0,0,0,32352
2834,"Mathieu, Julien",0,0,0,32340
2835,"Barber, Bill",0,0,0,32309
2836,"Frank, Mitchell",828,828,0,32255
2837,"Yu, Cheng-Yu",10027,7132,2895,32117
2838,"Amend, Eric",0,0,0,32106
2839,"Fabian, Patrik",1229,1011,218,32042
2840,"Ahouda, Amine",13904,11449,2455,32019
2841,"Uribe, Borja",0,0,0,31931
2842,"Gemouchidis, Paris",0,0,0,31927
2843,"Nensel, Sascha",0,0,0,31912
2844,"Paul, Todd",0,0,0,31907
2845,"Matos, Rafael",14388,9915,4473,31802
2846,"Weis, Christian",0,0,0,31764
2847,"Bocko, Matt",0,0,0,31754
2848,"Vizcaino, Roberto",0,0,0,31748
2849,"Cerdera, Rodrigo",0,0,0,31733
2850,"Rodriguez, Francisco",0,0,0,31717
2851,"Derer, Andrew",0,0,0,31713
2852,"Jaeger, Sebastian",0,0,0,31683
2853,"Frost, Isaac",0,0,0,31652
2854,"Gao, Peng",0,0,0,31607
2855,"Thompson, Adam",0,0,0,31544
2856,"Dilaj, Maciej",0,0,0,31528
2857,"Watanuki, Yosuke",21478,19866,1612,31500
2858,"Kushev, Ilia",0,0,0,31495
2859T,"Cuaz, Julien",0,0,0,31493
2859T,"Pulgar-Garcia, Javier",5536,3768,1768,31493
2861,"Mazon-Hernandez, Rafael",2462,1528,934,31395
2862,"Meigel, Marc",0,0,0,31372
2863,"Vacarezza, Gerardo",0,0,0,31361
2864,"Smith, Matthew",0,0,0,31355
2865,"Insausti, Jean-Noel",0,0,0,31337
2866,"D'Agord, Luigi",0,0,0,31328
2867,"Lochbihler, Stefan",0,0,0,31299
2868,"Kischkewitz, Nicolas",0,0,0,31294
2869,"Isaro, Pruchya",7053,4647,2406,31290
2870,"Peric, Tomislav",0,0,0,31282
2871,"Pino, Juan",0,0,0,31225
2872,"Doria-Medina, Mauricio",0,0,0,31218
2873,"Fidirko, Nikolai",0,0,0,31190
2874,"Syed, Fazaluddin",0,0,0,31184
2875,"Nilsson, Fredrik",0,0,0,31176
2876,"Feaver, James",0,0,0,31174
2877,"Puodziunas, Scott",11310,3727,7583,31164
