Rank,Player,YTD,Singles,Doubles,Career
1070,"Parisca Romera, Ignacio",11077,9329,1748,19110
1071,"Vincent Ruggeri, Samuel",11076,9609,1467,148584
1072,"Filar, Karol",11075,10406,669,15515
1073,"Clark, Ezekiel",11064,8825,2239,97996
1074,"Fukuda, Sora",11054,9749,1305,77365
1075,"Parizzia, Nicolas",10991,5836,5155,37388
1076,"Loureiro, Joao Victor Couto",10920,7511,3409,38182
1077,"Sun, Qian",10903,7131,3772,27326
1078,"Wallart, Enzo",10894,7137,3757,44907
1079,"Duncan, Scott",10834,0,10834,66683
1080,"Von Der Schulenburg, Jeffrey",10828,7861,2967,27294
1081,"Baker, Blu",10784,8953,1831,33166
1082,"Edmund, Kyle",10783,10783,0,6073157
1083,"Strode, Isaiah",10753,9825,928,47770
1084,"Tepmahc, Nicolas",10744,9811,933,40565
1085,"Andre, Seydina",10724,8942,1782,31054
1086,"Cesar Porras, Julio",10711,9051,1660,35875
1087,"Faucon, Romain",10674,7314,3360,26642
1088,"Inui, Yuichiro",10633,5877,4756,38778
1089,"Fitriadi, M Rifki",10579,7657,2922,36328
1090,"Bangoura, Sekou",10553,2425,8128,331716
1091,"Simundza, Josip",10551,9482,1069,22496
1092,"Martinez, Tomas",10542,8397,2145,12430
1093,"Pow, Luca",10521,6078,4443,53249
1094,"Lumsden, Ewen",10472,7326,3146,29078
1095,"Turriziani Alvarez, Alejandro",10470,8489,1981,23610
1096,"Wolf, J.J.",10453,10453,0,2482288
1097,"Benchetrit, Elliot",10432,8679,1753,598020
1098,"Valkusz, Mate",10413,10090,323,303599
1099,"Bennani, Reda",10401,10293,108,29985
1100,"Gobat, Adrien",10379,10217,162,34133
1101,"Marysko, Vincent",10334,8667,1667,15729
1102,"Oliveira, Bruno",10308,385,9923,12042
1103,"Zeuch, Tom",10307,4194,6113,11379
1104,"Martin, Toby",10298,8588,1710,89887
1105,"Casanova, Andrin",10198,5655,4543,23417
1106,"Knaff, Alex",10191,9103,1088,71341
1107,"Saritas, Gokberk",10182,5100,5082,26195
1108,"Roh, Hoyoung",10176,9930,246,13008
1109,"Westphal, Max",10172,577,9595,13252
1110,"Fuele, Matyas",10159,7645,2514,46155
1111,"Chung, Yun seong",10133,6222,3911,252470
1112,"Price, Salvador",10119,8712,1407,15388
1113,"Juan Mano, Alejandro",10101,10101,0,13821
1114,"Monferrer, Ezequiel",10077,7775,2302,20121
1115,"Anthrop, Jack",10074,8734,1340,26288
1116,"Plans, Jorge",10023,8161,1862,19604
1117,"Lobanov, Aleksandr",10020,6501,3519,38246
1118,"Ifi, Nicolas",9990,7002,2988,16221
1119,"Marionneau, Lucas",9901,8775,1126,11187
1120,"Jadoun, Nicolas",9869,8376,1493,16187
1121,"Zanellato, Nicolas",9827,7809,2018,56628
1122,"Marinescu, Mihai Razvan",9823,7641,2182,28449
1123,"Bozemoj, Brian",9817,5949,3868,29123
1124,"Otegui, Juan Bautista",9741,6128,3613,86898
1125,"Jones, Miles",9728,6106,3622,26084
1126,"Sumizawa, Daisuke",9716,7873,1843,57954
1127,"Hernandez, Carles",9675,8001,1674,20062
1128,"Derepasko, Timofei",9650,8283,1367,11417
1129T,"Remondy Pagotto, Victor Hugo",9625,4565,5060,12289
1129T,"Tiurnev, Evgenii",9625,7662,1963,234755
1131,"Stepanov, Roy",9609,0,9609,30677
1132,"Walters, Marcus",9587,6414,3173,20935
1133,"Madaras, Dragos Nicolae",9583,8374,1209,194279
1134,"Lingua Lavallen, Alejo Lorenzo",9574,7868,1706,81248
1135,"Brown, Preston",9505,7943,1562,47018
1136,"Sim, Sungbeen",9501,5932,3569,17697
1137,"Tenti, Fermin",9481,6238,3243,83689
1138,"Marino, Pietro",9479,6967,2512,31911
1139,"Suarez, Billy",9478,5416,4062,11176
1140,"Bourgue, Mathias",9459,9459,0,922869
1141,"Martinez Gomez, Pablo",9432,9239,193,12198
1142,"Gautier, Alexis",9389,9389,0,115547
1143,"Hallquist Lithen, John",9358,7162,2196,17682
1144,"Lechno-Wasiutynski, Fryderyk",9336,7688,1648,14792
1145,"Fiorentini, Andrea",9321,8074,1247,19249
1146,"Bouchelaghem, Cesar",9310,7428,1882,16531
1147,"Betov, Sergey",9273,2646,6627,236630
1148,"Rodrigues, Pedro",9266,9008,258,15664
1149,"McDonald, Niels",9251,8075,1176,10199
1150,"Mazdrashki, Anas",9246,8498,748,9387
1151,"Eqbal, Ishaque",9229,5916,3313,33381
1152,"Kotzen, Nicolas Ian",9209,7645,1564,12673
1153,"Sureshkumar, Manish",9126,6802,2324,85079
1154,"Pietri, Benjamin",9125,6650,2475,54536
1155,"Verbin, Pavel",9120,1920,7200,27092
1156,"Ponwith, Nathan",9087,8238,849,83418
1157,"Thayne, Wally",9073,1118,7955,16498
1158,"Cavallo, Fernando",9068,8345,723,17198
1159,"Gschwendtner, Jeremy",9048,6264,2784,14136
1160,"Ramskogler, Gregor",9038,5861,3177,23854
1161,"Bennani, Karim",9030,8048,982,15768
1162,"Vance, Jamie",9008,0,9008,25968
1163,"Ibrahim, Karim",8990,6103,2887,17698
1164,"Ujvary, Matthias",8970,7538,1432,26092
1165,"Trifi, Alaa",8963,5542,3421,11243
1166,"Noce, Gabriele Maria",8946,5954,2992,54890
1167,"Serafini, Marcello",8944,7171,1773,81191
1168,"Bynoe, Evan",8942,7303,1639,17944
1169,"Demin, Yaroslav",8925,7117,1808,35336
1170,"Staeheli, Luca",8905,8269,636,25180
1171,"Vales, Amit",8873,8280,593,20849
1172,"Aguilar Cardozo, Federico",8864,5628,3236,17840
1173,"Ozolins, Karlis",8827,5449,3378,30245
1174,"Boros, Attila",8769,7230,1539,20180
1175,"Rodrigues, Natan",8765,5014,3751,18453
1176,"Tanner, Gian Luca",8763,7522,1241,15015
1177,"Opitz, Jannik",8693,2951,5742,21147
1178,"Makhlouf, Mohamed Nazim",8666,5932,2734,29639
1179,"Camargo Lima, Enzo",8663,6598,2065,17400
1180T,"Misasi, Giannicola",8639,7378,1261,23428
1180T,"Wang, Xiaofei",8639,8186,453,33277
1182,"Kohlmann De Freitas, Enzo",8604,6483,2121,12495
1183,"Andrade Da Silva, Lucas",8587,6915,1672,9181
1184,"Bocchi, Lorenzo",8560,8152,408,65648
1185,"Cacao, Tiago",8503,7710,793,85664
1186,"Filip, Jakub",8490,8490,0,18528
1187,"Angelini, Lorenzo",8468,6821,1647,12302
1188,"Del Pino, Mateo",8465,5161,3304,28344
1189,"Szajrych, Jasza",8431,6075,2356,31861
1190,"Hopp, Michel",8374,7643,731,14118
1191,"Ponchet, Matt",8372,7211,1161,19774
1192,"Rapagnetta, Daniele",8364,6365,1999,16116
1193,"Sanchez Martinez, Benito",8347,3496,4851,15014
1194,"Jin, Yuquan",8328,5189,3139,22255
1195,"Sarksian, Daniil",8317,6020,2297,11791
1196,"Bueno Gil, Alvaro",8283,2402,5881,14992
1197,"Myneni, Saketh",8275,0,8275,541147
1198,"Hignett, Liam",8234,1452,6782,17545
1199,"Jones, Scott",8198,7513,685,19748
1200,"Snitari, Ilya",8174,5801,2373,64573
1201,"Shepp, Anton",8168,5484,2684,11283
1202,"Pieleanu, Rares Teodor",8147,5784,2363,12068
1203,"Pedrico Kravtsov, Albert",8144,7065,1079,20089
1204,"Osorio, Juan Sebastian",8140,6569,1571,28939
1205,"Schlageter, Justin",8139,6720,1419,11733
1206,"Pascual Ferra, Roger",8123,7346,777,12761
1207,"Kim, Dong Ju",8103,5860,2243,13261
1208,"Ivanov, Saveliy",8086,6640,1446,20822
1209,"Nedelko, Ivan",8085,7283,802,337531
1210,"Sheyngezikht, Leonid",8082,5724,2358,35064
1211,"Tosetto, Rafael",8072,5712,2360,24334
1212,"Paldanius, Oskari",8059,6187,1872,11804
1213,"Suksumrarn, Thantub",8045,4741,3304,26552
1214,"Vale, Duarte",8005,7732,273,91740
1215,"Kirci, Koray",7973,6917,1056,61681
1216,"Fita Juan, Sergi",7959,5252,2707,11000
1217,"Ryan Ziegann, Sam",7940,6083,1857,21010
1218,"Roveri Sidney, Gabriel",7933,625,7308,46103
1219,"Fanselow, Sebastian",7910,7556,354,230953
1220,"Hellum-Lilleengen, Lukas",7884,1005,6879,44283
1221,"Szymkowiak, Kacper",7808,4911,2897,12148
1222,"Waldner, Niklas",7807,5699,2108,18535
1223,"Perfetti, Noah",7768,4605,3163,25226
1224,"Van Loben Sels, Emon",7751,6847,904,8969
1225,"Scramin Do Lago, Joao Vitor",7739,5329,2410,7793
1226,"Ciavarella, Niccolò",7733,4720,3013,23101
1227,"Barry, Charles",7723,0,7723,8399
1228,"Batista, Daniel",7721,5848,1873,22245
1229,"Vujic, Stefan",7718,5421,2297,20918
1230,"D'Agostino, Stefano",7711,6525,1186,25769
1231,"Tang, Sheng",7698,4063,3635,38483
1232,"Zamora, Noah",7682,3313,4369,10142
1233,"Dussin, Louis",7675,6165,1510,49169
1234,"Klier Junior, Gilbert",7662,4583,3079,91458
1235,"Bilozertsev, Nikita",7650,6806,844,8858
1236,"Braithwaite, Thomas",7649,7454,195,23280
1237,"Golubev, Daniil",7643,520,7123,34488
1238,"Yang, Zijiang",7638,715,6923,13433
1239,"Kalender, Admir",7635,1465,6170,29586
1240,"Lu, Pengyu",7632,5671,1961,16956
1241,"Jordan, Phillip",7624,3960,3664,14053
1242,"Ganta, Sai Karteek Reddy",7623,801,6822,30131
1243,"De Lange, Pieter",7620,4773,2847,8024
1244,"Michalik, Radovan",7610,4539,3071,17090
1245,"Van Der Merwe, Marc",7609,6715,894,8759
1246,"Tiukaev, Ruslan",7589,5500,2089,11273
1247,"Figl, Maximilian",7571,6321,1250,12925
1248,"Genier, Tanguy",7545,4360,3185,14583
1249,"Rodenas, Pedro",7526,7202,324,27824
1250,"Thurner, Noah",7523,5962,1561,12721
1251,"Bieldiugin, Tymur",7492,5933,1559,11626
1252,"Virgili, Augusto",7486,508,6978,38297
1253,"Gretskiy, Ivan",7470,4440,3030,9036
1254,"Weightman, Oscar",7468,7414,54,36727
1255,"Nagoudi, Adam",7456,2771,4685,11319
1256,"Wazny, Alan",7453,6295,1158,8129
1257T,"Majdandzic, Marc",7452,5933,1519,14147
1257T,"Nortey, Isaac",7452,2402,5050,16287
1259,"Zick, Sydney",7443,4793,2650,8663
1260,"Fuchs, Zachary",7439,509,6930,9394
1261,"Sanchez, Manuel",7430,970,6460,136751
1262,"Dong, Chen",7400,5702,1698,9956
1263,"Plunger, Manuel",7399,6057,1342,15885
1264,"Rahmani, Kasra",7351,5530,1821,9121
1265,"Yamasaki, Jumpei",7350,6454,896,79365
1266,"Al Janahi, Abdulrahman",7260,7260,0,29835
1267,"Van Herck, Louis",7243,3837,3406,10763
1268,"Basile, Alessio",7238,6581,657,13443
1269,"Tadic, Vladan",7222,3189,4033,13699
1270,"Horoz, Alp",7216,4098,3118,11307
1271,"Goncalves Ceolin, Joao Vitor",7205,5274,1931,14145
1272,"Helguera Casado, Lucca",7197,6225,972,8844
1273,"Hohmann, Ronald",7188,5301,1887,16864
1274,"Coman, Mihai Alexandru",7155,4657,2498,17411
1275,"Shin, Maxim",7114,5496,1618,19320
1276,"Seghetti, Samuele",7101,5324,1777,8435
1277,"Atlangeriev, Bekkhan",7041,6309,732,33562
1278,"Valdoleiros, Guilherme",7038,4318,2720,10452
1279,"Makk, Peter",6991,5764,1227,11749
1280,"Schoen, Patrick",6978,5922,1056,17015
1281,"Malgaroli, Leonardo",6950,5580,1370,19623
1282,"Perego, Giulio",6946,3378,3568,12952
1283,"Kesharwani, Maan",6943,4359,2584,8545
1284,"Molder, Markus",6942,4991,1951,13038
1285,"Paardekooper, Stijn",6933,5014,1919,12506
1286,"Meneo, Tadeo",6929,4553,2376,10050
1287,"Salazar, Daniel",6897,6090,807,15947
1288,"Hsu, Jeffrey Chuan En",6896,195,6701,13997
1289,"Poulsen, Oskar Brostrom",6888,3196,3692,9207
1290,"Rivera, Leyton",6874,5161,1713,37238
1291,"Bataljin, Lawrence",6865,6285,580,18572
1292,"Khoeblal, Elgin",6861,4099,2762,22607
1293,"Juhas, Kristijan",6857,6352,505,20691
1294,"Hrazdil, Jan",6843,3965,2878,23729
1295,"Petak, Denis",6832,4731,2101,8919
1296,"Jeong, Yeong-Seok",6824,1391,5433,35808
1297,"Tkemaladze, Zura",6822,5373,1449,86570
1298,"Brady, Patrick",6753,6011,742,29771
1299,"Djonov, Christian",6734,4274,2460,7262
1300,"Wiedenmann, Luca",6726,6227,499,31384
1301,"Silva, Tiago",6704,3612,3092,17410
1302,"Bojarski, Alan",6701,4488,2213,13224
1303,"Konovchuk, Vadym",6678,5859,819,8036
1304,"Debru, Gabriel",6650,5380,1270,168289
1305,"Lee, Jea Moon",6642,4207,2435,68791
1306,"Strode, Elijah",6641,5691,950,17026
1307,"Bosio, Gabriele",6637,5001,1636,34763
1308,"Chen, Xing Dao",6631,5974,657,12683
1309,"Scomparin, Pietro Romeo",6602,5870,732,9040
1310,"Tomida, Yuta",6595,5465,1130,8199
1311,"Burdet, Adrien",6573,3275,3298,12338
1312,"Kelm, Yannik",6570,5486,1084,15741
1313,"Vasser, Oren",6540,3446,3094,13890
1314,"Baris, Ozan",6528,5001,1527,36256
1315,"Braga, Victor",6522,2470,4052,9471
1316,"Wendler Filho, Jefferson",6494,5224,1270,10257
1317,"Tessa, Louis",6469,5218,1251,58567
1318,"Vesely, Jiri",6456,5431,1025,6112139
1319,"Denisov, Ivan",6451,3863,2588,27762
1320,"King, Darian",6446,4644,1802,669572
